2019-07-22 09:30:00,6.94,6.95,0.144
2019-07-23 09:30:00,6.72,6.72,0.0
2019-07-24 09:30:00,7.1,6.86,-3.38
2019-07-25 09:30:00,7.09,7,-1.269
2019-07-26 09:30:00,7,6.78,-3.143
2019-07-29 09:30:00,6.68,6.66,-0.299
2019-07-30 09:30:00,6.27,6.14,-2.073
2019-07-31 09:30:00,6.32,6.56,3.797
2019-08-01 09:30:00,7.36,6.8,-7.609
2019-08-02 09:30:00,7,7.3,4.286
2019-08-05 09:30:00,7.18,7.1,-1.114
2019-08-06 09:30:00,7.61,8.25,8.41
2019-08-07 09:30:00,8.14,8.1,-0.491
2019-08-08 09:30:00,7.9,7.26,-8.101
2019-08-09 09:30:00,7.16,6.99,-2.374
2019-08-12 09:30:00,6.99,7.06,1.001
2019-08-13 09:30:00,6.1,6.7,9.836
2019-08-14 09:30:00,6.73,7,4.012
2019-08-15 09:30:00,6.93,6.86,-1.01
2019-08-16 09:30:00,6.82,6.48,-4.985
2019-08-19 09:30:00,6.34,6.47,2.05
2019-08-20 09:30:00,6.39,6.06,-5.164
2019-08-21 09:30:00,6.42,6.33,-1.402
2019-08-22 09:30:00,6.6,7.09,7.424
2019-08-23 09:30:00,7.13,6.69,-6.171
2019-08-26 09:30:00,7.16,7.04,-1.676
2019-08-27 09:30:00,6.71,6.19,-7.75
2019-08-28 09:30:00,6.35,6.32,-0.472
2019-08-29 09:30:00,6.11,6.17,0.982
2019-08-30 09:30:00,6.61,7.24,9.531
2019-09-03 09:30:00,7,6.43,-8.143
2019-09-04 09:30:00,6.1,5.96,-2.295
2019-09-05 09:30:00,6.12,6.48,5.882
2019-09-06 09:30:00,6,5.79,-3.5
2019-09-09 09:30:00,5.55,5.5,-0.901
2019-09-10 09:30:00,5.7,5.65,-0.877
2019-09-11 09:30:00,6.11,6.69,9.493
2019-09-12 09:30:00,6.44,6.39,-0.776
2019-09-13 09:30:00,6.49,4.7,-27.581
2019-09-16 09:30:00,3.91,3.84,-1.79
2019-09-17 09:30:00,4.39,4.56,3.872
2019-09-18 09:30:00,4.59,4.43,-3.486
2019-09-19 09:30:00,4.49,4.43,-1.336
2019-09-20 09:30:00,4.47,4.54,1.566
2019-09-23 09:30:00,4.47,4.56,2.013
2019-09-24 09:30:00,4.81,5.09,5.821
2019-09-25 09:30:00,4.92,5.05,2.642
2019-09-26 09:30:00,4.94,5.2,5.263
2019-09-27 09:30:00,5.11,5.29,3.523
2019-09-30 09:30:00,5.52,5.42,-1.812
2019-10-01 09:30:00,5.75,5.74,-0.174
2019-10-02 09:30:00,6.05,6.3,4.132
2019-10-03 09:30:00,6.16,5.93,-3.734
2019-10-04 09:30:00,5.97,5.81,-2.68
2019-10-07 09:30:00,5.96,6.25,4.866
2019-10-08 09:30:00,6.18,5.75,-6.958
2019-10-09 09:30:00,6.06,5.83,-3.795
2019-10-10 09:30:00,5.69,5.62,-1.23
2019-10-11 09:30:00,5.35,5.73,7.103
2019-10-14 09:30:00,5.71,5.75,0.701
2019-10-15 09:30:00,5.89,5.94,0.849
2019-10-16 09:30:00,5.73,5.86,2.269
2019-10-17 09:30:00,5.53,5.46,-1.266
2019-10-18 09:30:00,5.61,5.88,4.813
2019-10-21 09:30:00,5.65,5.47,-3.186
2019-10-22 09:30:00,5.44,5.52,1.471
2019-10-23 09:30:00,5.01,4.93,-1.597
2019-10-24 09:30:00,4.89,4.91,0.409
2019-10-25 09:30:00,4.76,4.76,0.0
2019-10-28 09:30:00,5,5.25,5.0
2019-10-29 09:30:00,5.08,5.09,0.197
2019-10-30 09:30:00,5.23,5.33,1.912
2019-10-31 09:30:00,5.47,5.24,-4.205
2019-11-01 09:30:00,4.88,4.6,-5.738
2019-11-04 09:30:00,4.73,4.61,-2.537
2019-11-05 09:30:00,4.6,4.56,-0.87
2019-11-06 09:30:00,4.73,4.52,-4.44
2019-11-07 09:30:00,4.63,4.8,3.672
2019-11-08 09:30:00,4.52,4.74,4.867
2019-11-11 09:30:00,4.64,4.54,-2.155
2019-11-12 09:30:00,4.65,4.72,1.505
2019-11-13 09:30:00,4.55,4.47,-1.758
2019-11-14 09:30:00,4.61,4.64,0.651
2019-11-15 09:30:00,4.4,4.5,2.273
2019-11-18 09:30:00,4.62,4.82,4.329
2019-11-19 09:30:00,4.99,4.85,-2.806
2019-11-20 09:30:00,4.54,4.4,-3.084
2019-11-21 09:30:00,4.22,4.22,0.0
2019-11-22 09:30:00,4.3,4.39,2.093
2019-11-25 09:30:00,4.31,4.23,-1.856
2019-11-26 09:30:00,4.21,4.25,0.95
2019-11-27 09:30:00,4.27,4.48,4.918
2019-11-29 09:30:00,4.82,4.58,-4.979
2019-12-02 09:30:00,4.72,4.74,0.424
