2019-07-22 09:30:00,51.55,51.79,0.466
2019-07-23 09:30:00,52.59,52.16,-0.818
2019-07-24 09:30:00,53.73,53.9,0.316
2019-07-25 09:30:00,49.61,49.91,0.605
2019-07-26 09:30:00,49.91,50.09,0.361
2019-07-29 09:30:00,48.68,47.82,-1.767
2019-07-30 09:30:00,49.28,49.28,0.0
2019-07-31 09:30:00,49.61,50,0.786
2019-08-01 09:30:00,46.06,44.78,-2.779
2019-08-02 09:30:00,45.36,42.08,-7.231
2019-08-05 09:30:00,41.67,43.09,3.408
2019-08-06 09:30:00,42.53,42.4,-0.306
2019-08-07 09:30:00,41.93,42.74,1.932
2019-08-08 09:30:00,43.56,42.95,-1.4
2019-08-09 09:30:00,43.92,43.17,-1.708
2019-08-12 09:30:00,44.01,44,-0.023
2019-08-13 09:30:00,47.03,46,-2.19
2019-08-14 09:30:00,44.78,46.23,3.238
2019-08-15 09:30:00,45.33,45.88,1.213
2019-08-16 09:30:00,46.83,48.71,4.015
2019-08-19 09:30:00,49.4,49.4,0.0
2019-08-20 09:30:00,50.08,47.16,-5.831
2019-08-21 09:30:00,43.77,44,0.525
2019-08-22 09:30:00,42.26,41.4,-2.035
2019-08-23 09:30:00,40.4,41.4,2.475
2019-08-26 09:30:00,41,41.65,1.585
2019-08-27 09:30:00,42.16,41.71,-1.067
2019-08-28 09:30:00,42.78,43.83,2.454
2019-08-29 09:30:00,45.04,45.49,0.999
2019-08-30 09:30:00,45.76,45,-1.661
2019-09-03 09:30:00,44.64,45.82,2.643
2019-09-04 09:30:00,45.71,46.72,2.21
2019-09-05 09:30:00,47.19,47.1,-0.191
2019-09-06 09:30:00,48.57,48.85,0.576
2019-09-09 09:30:00,48.1,47.49,-1.268
2019-09-10 09:30:00,45.88,46.08,0.436
2019-09-11 09:30:00,46.7,47.5,1.713
2019-09-12 09:30:00,47.03,47.49,0.978
2019-09-13 09:30:00,47.83,47.08,-1.568
2019-09-16 09:30:00,48.44,48.21,-0.475
2019-09-17 09:30:00,47.75,48.3,1.152
2019-09-18 09:30:00,47.94,48,0.125
2019-09-19 09:30:00,47.87,47.95,0.167
2019-09-20 09:30:00,46.84,46,-1.793
2019-09-23 09:30:00,45.25,45.6,0.773
2019-09-24 09:30:00,42.07,42.75,1.616
2019-09-25 09:30:00,43.75,44,0.571
2019-09-26 09:30:00,43.83,44.38,1.255
2019-09-27 09:30:00,42.48,43.68,2.825
2019-09-30 09:30:00,42.7,42.92,0.515
2019-10-01 09:30:00,42.74,41.79,-2.223
2019-10-02 09:30:00,42.03,42.02,-0.024
2019-10-03 09:30:00,43.8,43.97,0.388
2019-10-04 09:30:00,43.97,43.72,-0.569
2019-10-07 09:30:00,43.91,42.44,-3.348
2019-10-08 09:30:00,40.7,42,3.194
2019-10-09 09:30:00,42.08,42.3,0.523
2019-10-10 09:30:00,43.57,45.26,3.879
2019-10-11 09:30:00,45.02,44.96,-0.133
2019-10-14 09:30:00,44.68,44.72,0.09
2019-10-15 09:30:00,45.5,45.72,0.484
2019-10-16 09:30:00,44.59,45.14,1.233
2019-10-17 09:30:00,42.07,41.74,-0.784
2019-10-18 09:30:00,41,41.88,2.146
2019-10-21 09:30:00,41.65,41.8,0.36
2019-10-22 09:30:00,41.09,40.66,-1.046
2019-10-23 09:30:00,41.26,41.49,0.557
2019-10-24 09:30:00,41.43,41.77,0.821
2019-10-25 09:30:00,43.52,44.03,1.172
2019-10-28 09:30:00,44.59,44.37,-0.493
2019-10-29 09:30:00,43.89,43.77,-0.273
2019-10-30 09:30:00,43.91,43.28,-1.435
2019-10-31 09:30:00,43.52,44.44,2.114
2019-11-01 09:30:00,43.69,44.76,2.449
2019-11-04 09:30:00,44.57,44.83,0.583
2019-11-05 09:30:00,42.45,42,-1.06
2019-11-06 09:30:00,42,43.3,3.095
2019-11-07 09:30:00,42.45,42.38,-0.165
2019-11-08 09:30:00,42.48,41.95,-1.248
2019-11-11 09:30:00,43.48,44.19,1.633
2019-11-12 09:30:00,44.5,44.16,-0.764
2019-11-13 09:30:00,43.57,43.32,-0.574
2019-11-14 09:30:00,43.41,43.75,0.783
2019-11-15 09:30:00,44.62,44.47,-0.336
2019-11-18 09:30:00,43.52,43.87,0.804
2019-11-19 09:30:00,43.77,43.37,-0.914
2019-11-20 09:30:00,43.5,37.67,-13.402
2019-11-21 09:30:00,35.9,35.93,0.084
2019-11-22 09:30:00,35.94,36.5,1.558
2019-11-25 09:30:00,36.27,36.07,-0.551
2019-11-26 09:30:00,35.87,35.98,0.307
2019-11-27 09:30:00,36.88,36.15,-1.979
2019-11-29 09:30:00,37.97,37.58,-1.027
2019-12-02 09:30:00,35.65,34.4,-3.506
