2019-07-22 09:30:00,3.69,3.75,1.626
2019-07-23 09:30:00,3.54,3.5,-1.13
2019-07-24 09:30:00,3.7,3.67,-0.811
2019-07-25 09:30:00,3.7,3.66,-1.081
2019-07-26 09:30:00,3.72,3.71,-0.269
2019-07-29 09:30:00,3.7,3.7,0.0
2019-07-30 09:30:00,3.9,3.91,0.256
2019-07-31 09:30:00,3.74,3.75,0.267
2019-08-01 09:30:00,3.56,3.62,1.685
2019-08-02 09:30:00,3.75,3.66,-2.4
2019-08-05 09:30:00,3.54,3.53,-0.282
2019-08-06 09:30:00,3.47,3.43,-1.153
2019-08-07 09:30:00,3.57,3.81,6.723
2019-08-08 09:30:00,3.41,3.45,1.173
2019-08-09 09:30:00,3.6,3.59,-0.278
2019-08-12 09:30:00,3.54,3.5,-1.13
2019-08-13 09:30:00,3.67,3.56,-2.997
2019-08-14 09:30:00,3.42,3.38,-1.17
2019-08-15 09:30:00,3.26,3.3,1.227
2019-08-16 09:30:00,3.46,3.49,0.867
2019-08-19 09:30:00,3.49,3.49,0.0
2019-08-20 09:30:00,3.5,3.5,0.0
2019-08-21 09:30:00,3.54,3.54,0.0
2019-08-22 09:30:00,3.45,3.41,-1.159
2019-08-23 09:30:00,3.37,3.37,0.0
2019-08-26 09:30:00,3.32,3.3,-0.602
2019-08-27 09:30:00,3.01,3,-0.332
2019-08-28 09:30:00,3.15,3.19,1.27
2019-08-29 09:30:00,3.1,3.12,0.645
2019-08-30 09:30:00,3.04,2.98,-1.974
2019-09-03 09:30:00,3.08,3.1,0.649
2019-09-04 09:30:00,3.07,3.15,2.606
2019-09-05 09:30:00,3.1,3.13,0.968
2019-09-06 09:30:00,3.12,3.12,0.0
2019-09-09 09:30:00,3.1,3.1,0.0
2019-09-10 09:30:00,3.19,3.23,1.254
2019-09-11 09:30:00,3.36,3.36,0.0
2019-09-12 09:30:00,3.17,3.2,0.946
2019-09-13 09:30:00,3.22,3.19,-0.932
2019-09-16 09:30:00,3.19,3.21,0.627
2019-09-17 09:30:00,3.14,3.14,0.0
2019-09-18 09:30:00,3.08,3.08,0.0
2019-09-19 09:30:00,3,3,0.0
2019-09-20 09:30:00,2.88,2.9,0.694
2019-09-23 09:30:00,2.79,3.07,10.036
2019-09-24 09:30:00,3.28,3.2,-2.439
2019-09-25 09:30:00,3.11,3.11,0.0
2019-09-26 09:30:00,3,3,0.0
2019-09-27 09:30:00,2.81,2.84,1.068
2019-09-30 09:30:00,2.76,2.81,1.812
2019-10-01 09:30:00,2.73,2.72,-0.366
2019-10-02 09:30:00,2.71,2.71,0.0
2019-10-03 09:30:00,2.88,2.89,0.347
2019-10-04 09:30:00,2.86,2.82,-1.399
2019-10-07 09:30:00,2.8,2.76,-1.429
2019-10-08 09:30:00,2.85,2.84,-0.351
2019-10-09 09:30:00,2.86,2.84,-0.699
2019-10-10 09:30:00,2.69,2.71,0.743
2019-10-11 09:30:00,2.67,2.66,-0.375
2019-10-14 09:30:00,2.71,2.7,-0.369
2019-10-15 09:30:00,2.74,2.74,0.0
2019-10-16 09:30:00,3.07,3.02,-1.629
2019-10-17 09:30:00,2.82,2.8,-0.709
2019-10-18 09:30:00,2.71,2.71,0.0
2019-10-21 09:30:00,2.73,2.72,-0.366
2019-10-22 09:30:00,2.71,2.7,-0.369
2019-10-23 09:30:00,2.69,2.7,0.372
2019-10-24 09:30:00,2.67,2.66,-0.375
2019-10-25 09:30:00,2.69,2.69,0.0
2019-10-28 09:30:00,2.66,2.65,-0.376
2019-10-29 09:30:00,2.7,2.7,0.0
2019-10-30 09:30:00,2.69,2.67,-0.743
2019-10-31 09:30:00,2.69,2.7,0.372
2019-11-01 09:30:00,2.68,2.68,0.0
2019-11-04 09:30:00,2.63,2.65,0.76
2019-11-05 09:30:00,2.63,2.65,0.76
2019-11-06 09:30:00,2.65,2.68,1.132
2019-11-07 09:30:00,2.62,2.61,-0.382
2019-11-08 09:30:00,2.62,2.62,0.0
2019-11-11 09:30:00,2.54,2.5,-1.575
2019-11-12 09:30:00,2.46,2.44,-0.813
2019-11-13 09:30:00,2.49,2.27,-8.835
2019-11-14 09:30:00,2.21,2.2,-0.452
2019-11-15 09:30:00,2.26,2.21,-2.212
2019-11-18 09:30:00,2.26,2.26,0.0
2019-11-19 09:30:00,2.38,2.45,2.941
2019-11-20 09:30:00,2.29,2.32,1.31
2019-11-21 09:30:00,2.37,2.35,-0.844
2019-11-22 09:30:00,2.25,2.25,0.0
2019-11-25 09:30:00,2.21,2.17,-1.81
2019-11-26 09:30:00,2.11,2.14,1.422
2019-11-27 09:30:00,2.16,2.16,0.0
2019-11-29 09:30:00,2.16,2.13,-1.389
2019-12-02 09:30:00,2.01,1.97,-1.99
