YaCop,,2019-06-05 14:37:00,2.967,LC the stockholder meeting has ended wwwvirtualshareholdermeetingcomLC2019
Hotel6,,2019-06-05 14:25:00,2.97,LC
keremoner,,2019-06-05 14:24:00,2.97,LC it may be a sad statement but i am hoping for a flat close 3
risenhoover,,2019-06-05 13:06:00,2.98,LC LendingClub files form 424B3 httpsfinteliofilingsuslc
cctranscripts,,2019-06-05 12:57:00,2.975,LendingClub Corp just filed its Prospectus Rule 424b3 secgovArchivesedgardata LC
livetraderalerts,,2019-06-05 12:56:00,2.975,LC 16m ago SEC Prospectus Posted 424B3 LendingClub Corp secgovArchivesedgardata
EstimizeAlerts,,2019-06-05 11:12:00,2.95,LC estimates distribution heres what 5 Estimize analysts are expecting LC to report for Q2 Reporting 0806 AMCestimizecomintrolcchart
risenhoover,,2019-06-05 11:01:00,2.945,LC LendingClub files form 424B3 httpsfinteliofilingsuslc
mannymontana,,2019-06-05 10:40:00,2.943,LC exactlymarkets are up today just moderately therefore LC must be deep in red
gregvoss11,,2019-06-05 10:38:00,2.932,LC Was there a vote yesterday on the reverse split
