2019-07-22 10:59:00,True,0,1,BTFDersAreJustDumb
2019-07-22 10:20:00,True,1,2,BTFDersAreJustDumb
2019-07-22 11:08:00,False,1,2,LibertySilver
2019-07-22 15:09:00,True,1,1,Mack123
2019-07-22 11:58:00,True,2,3,Mack123
2019-07-22 11:05:00,True,0,1,Mack123
2019-07-22 11:06:00,True,0,6,Mack123
2019-07-22 10:39:00,True,0,0,autumn1962
2019-07-22 14:22:00,True,0,5,costom
2019-07-23 14:48:00,True,1,3,Mack123
2019-07-23 11:57:00,True,0,3,Mack123
2019-07-23 11:39:00,True,9,2,Mack123
2019-07-23 12:17:00,True,3,3,Mack123
2019-07-23 13:16:00,True,0,0,SmilingTiger
2019-07-23 12:45:00,False,7,0,ckkhoury
2019-07-24 14:27:00,True,0,0,SmilingTiger
2019-07-25 10:25:00,False,3,0,AMReid
2019-07-25 10:11:00,True,0,0,Parabolicstock
2019-07-25 13:24:00,True,0,1,dennismccain
2019-07-25 09:57:00,True,0,1,spdandpwr
2019-07-25 10:04:00,True,0,0,BullDogInv
2019-07-25 10:18:00,True,0,0,BullDogInv
2019-07-25 10:13:00,True,0,0,BullDogInv
2019-07-25 10:22:00,True,0,0,diagio
2019-07-25 10:39:00,True,0,2,Bulls_Vs_Bears_OG
2019-07-26 09:33:00,True,1,2,Maxpowers
2019-07-26 09:37:00,True,13,4,costom
2019-07-26 15:04:00,True,1,0,kellysmith1
2019-07-26 14:29:00,False,2,0,SHORTCRYPTO
2019-07-26 11:24:00,True,0,0,BullDogInv
2019-07-26 13:10:00,True,22,3,Bulls_Vs_Bears_OG
2019-07-26 15:31:00,True,0,4,Bulls_Vs_Bears_OG
2019-07-26 10:03:00,False,0,0,Havacube
2019-07-26 11:29:00,True,4,1,Manbearbull10
2019-07-29 13:55:00,True,0,7,Mack123
2019-07-29 13:47:00,True,1,12,Mack123
2019-07-29 12:40:00,True,3,2,SwingD26
2019-07-29 11:03:00,True,0,6,costom
2019-07-29 10:01:00,True,0,0,spdandpwr
2019-07-29 10:58:00,True,0,0,BullDogInv
2019-07-29 09:56:00,True,0,3,DFLIG19
2019-07-29 13:51:00,True,1,2,Havacube
2019-07-29 09:48:00,False,0,1,PapaBrotherBear
2019-07-30 09:52:00,True,2,0,Agent95
2019-07-30 10:38:00,True,10,0,Evreman
2019-07-30 10:28:00,True,1,2,Roboticbear
2019-07-30 09:53:00,True,0,1,SwingD26
2019-07-30 10:57:00,True,5,6,SwingD26
2019-07-30 13:06:00,True,0,0,hockeysniper
2019-07-30 10:33:00,True,1,1,spdandpwr
2019-07-30 11:54:00,True,0,2,spdandpwr
2019-07-30 10:07:00,True,0,0,BullDogInv
2019-07-30 10:49:00,True,0,0,PushingNeedles
2019-07-30 10:47:00,True,0,0,Bulls_Vs_Bears_OG
2019-07-31 11:07:00,True,0,2,BullDogInv
2019-07-31 15:40:00,True,1,0,BullDogInv
2019-07-31 13:18:00,True,0,0,DFLIG19
2019-07-31 13:19:00,True,0,0,DFLIG19
2019-07-31 12:05:00,True,0,2,diagio
2019-07-31 11:44:00,True,1,2,diagio
2019-07-31 14:24:00,True,0,2,diagio
2019-08-01 14:22:00,True,2,0,Agent95
2019-08-01 09:55:00,True,0,0,Agent95
2019-08-01 14:44:00,True,1,1,Agent95
2019-08-01 09:58:00,True,4,0,Agent95
2019-08-01 10:00:00,True,0,0,Agent95
2019-08-01 15:13:00,True,0,0,BeaverEater416
2019-08-01 13:38:00,False,2,1,ForeverFree
2019-08-01 14:38:00,False,2,2,ForeverFree
2019-08-01 13:41:00,False,2,1,ForeverFree
2019-08-01 14:16:00,True,0,0,Mack123
2019-08-01 12:10:00,True,0,0,Mack123
2019-08-01 12:10:00,True,0,1,Mack123
2019-08-01 14:15:00,True,1,1,Mack123
2019-08-01 13:44:00,True,3,0,Mack123
2019-08-01 14:18:00,True,2,0,Mack123
