2019-07-22 13:09:00,True,5,3,CAPTAIN_UNDERPANTS
2019-07-24 14:25:00,True,2,1,Clinton0
2019-07-24 15:45:00,True,3,0,Clinton0
2019-07-25 09:51:00,True,0,1,Bee202
2019-07-25 10:01:00,True,4,0,Clinton0
2019-07-25 10:45:00,True,0,1,bigbagholder
2019-07-25 14:22:00,True,2,2,Bee202
2019-07-25 15:52:00,True,1,2,mastrhiggins
2019-07-26 09:46:00,True,0,2,Clinton0
2019-07-26 13:02:00,True,1,3,NoPainNoGain510
2019-07-29 09:37:00,True,0,0,moh79
2019-07-29 09:53:00,True,0,0,Clinton0
2019-07-29 13:45:00,True,1,0,Clinton0
2019-07-29 14:33:00,True,0,0,Clinton0
2019-07-29 15:47:00,True,3,0,NoPainNoGain510
2019-07-30 11:19:00,True,6,1,Clinton0
2019-07-31 13:17:00,True,0,0,NoPainNoGain510
2019-07-31 13:59:00,True,20,0,Clinton0
2019-07-31 14:38:00,True,4,0,thenerdyman
2019-07-31 15:08:00,True,0,2,khaled82
2019-07-31 15:35:00,True,0,0,Clinton0
2019-08-01 09:40:00,True,0,1,khaled82
2019-08-01 09:52:00,True,0,0,Clinton0
2019-08-01 11:51:00,True,1,1,pmilkman
2019-08-01 14:27:00,True,0,0,Clinton0
2019-08-01 14:52:00,True,1,1,khaled82
2019-08-02 09:34:00,True,0,3,khaled82
2019-08-02 09:38:00,True,0,4,Clinton0
2019-08-02 09:44:00,True,1,0,EBombBeasting
2019-08-02 09:52:00,True,0,1,khaled82
2019-08-02 10:51:00,True,0,2,pmilkman
2019-08-02 11:27:00,True,12,3,Clinton0
2019-08-02 11:42:00,True,4,0,Bee202
2019-08-05 09:59:00,True,0,4,smartrade16
2019-08-05 10:44:00,True,0,0,Clinton0
2019-08-05 12:02:00,True,0,1,pmilkman
2019-08-05 12:18:00,True,2,2,bigbagholder
2019-08-05 12:29:00,True,0,3,CAPTAIN_UNDERPANTS
2019-08-05 12:55:00,True,1,1,Clinton0
2019-08-06 11:45:00,True,0,2,TraderGOAT
2019-08-06 12:21:00,True,0,1,Clinton0
2019-08-06 12:28:00,True,0,1,thenerdyman
2019-08-06 12:32:00,True,0,1,mastrhiggins
2019-08-06 12:59:00,True,0,2,smartrade16
2019-08-06 13:07:00,True,2,0,Clinton0
2019-08-06 13:41:00,True,1,1,TraderGOAT
2019-08-06 15:18:00,True,0,1,keitrader
2019-08-06 15:43:00,True,2,0,Clinton0
2019-08-07 15:59:00,True,0,2,TraderGOAT
2019-08-08 12:04:00,True,0,3,bigbagholder
2019-08-08 12:20:00,True,0,2,TraderGOAT
2019-08-08 12:37:00,True,7,1,Clinton0
2019-08-08 15:26:00,True,0,1,keitrader
2019-08-09 11:50:00,True,1,4,bigbagholder
2019-08-09 12:21:00,True,0,4,keitrader
2019-08-09 13:03:00,True,0,3,Clinton0
2019-08-09 14:36:00,True,0,1,pmilkman
2019-08-09 14:43:00,True,4,3,Grexican
2019-08-12 10:24:00,True,0,0,bigbagholder
2019-08-12 10:24:00,True,0,1,db2003
2019-08-12 10:55:00,True,0,0,Bee202
2019-08-12 11:03:00,True,0,1,pmilkman
2019-08-12 11:05:00,True,0,1,TraderGOAT
2019-08-12 15:47:00,True,0,1,keitrader
