2018-08-02 12:39:00,True,1,0,Grimlock1968
2018-08-03 13:06:00,True,0,0,jeffsax
2018-08-08 15:20:00,True,0,1,TurnerTime
2018-08-09 11:53:00,True,0,0,TurnerTime
2018-08-14 12:13:00,True,0,2,TurnerTime
2018-08-14 15:25:00,True,0,2,TurnerTime
2018-08-14 15:49:00,True,0,3,TurnerTime
2018-08-17 14:32:00,True,0,1,jeffsax
2018-08-24 12:42:00,True,0,5,TurnerTime
2018-08-27 15:50:00,True,0,5,TurnerTime
2018-08-30 12:24:00,True,0,2,AdamGlowacki
2018-08-31 10:50:00,True,5,0,Anime
2018-09-04 11:54:00,True,0,1,AdamGlowacki
2018-09-07 12:59:00,True,0,0,TurnerTime
2018-09-13 12:42:00,True,0,2,meffaman
2018-09-17 10:35:00,True,3,1,TurnerTime
2018-09-17 12:41:00,False,2,0,s1cott
2018-09-17 14:42:00,True,0,1,LisaChaney
2018-09-17 14:45:00,True,0,3,LisaChaney
2018-09-18 11:03:00,True,1,0,SummitsTrading
2018-09-18 13:01:00,True,4,4,elywaves
2018-09-19 09:43:00,True,0,0,SummitsTrading
2018-09-20 13:45:00,True,0,2,ivanrramos
2018-09-24 09:35:00,True,0,1,momojo
2018-09-24 09:36:00,True,0,1,momojo
2018-09-24 09:41:00,True,0,1,momojo
2018-09-24 13:56:00,True,2,4,ivanrramos
2018-09-25 10:51:00,True,0,2,ivanrramos
2018-09-25 11:59:00,True,0,4,Iris_1811
2018-09-26 12:53:00,True,0,0,elywaves
2018-09-27 11:17:00,True,0,0,momojo
2018-10-01 15:41:00,True,0,0,OMEG
2018-10-01 15:47:00,True,0,1,dino01
2018-10-02 12:09:00,True,0,0,momojo
2018-10-02 13:00:00,True,0,0,SummitsTrading
2018-10-03 09:45:00,True,0,0,rbacord
2018-10-08 10:09:00,True,0,1,sbukosky
2018-10-08 10:16:00,True,0,4,gmt214
2018-10-10 09:58:00,False,0,0,rodgerryan
2018-10-12 09:50:00,True,0,1,rbacord
2018-10-16 12:09:00,True,0,3,Prizzz
2018-10-17 10:40:00,True,0,0,InternetBully
2018-10-17 15:29:00,True,0,2,InternetBully
2018-10-26 11:10:00,True,2,0,Iris_1811
2018-10-29 10:29:00,True,0,0,Iris_1811
2018-10-30 12:55:00,True,0,1,arcsurfer
2018-10-31 15:46:00,True,0,0,Ryanmac8688
2018-11-01 13:26:00,True,0,3,Iris_1811
2018-11-01 14:26:00,True,0,6,Medsciwinter
2018-11-02 10:41:00,True,0,1,RagingBull5
2018-11-02 13:12:00,True,0,6,King_Hephesto
2018-11-02 13:20:00,True,1,0,alejandrorod
2018-11-05 10:15:00,True,0,0,alejandrorod
2018-11-07 10:59:00,True,0,0,Si930izAnUTlICKER
2018-11-07 11:37:00,True,3,3,arcsurfer
2018-11-07 11:58:00,True,0,0,Ryanmac8688
2018-11-09 11:32:00,True,1,0,Si930izAnUTlICKER
2018-11-12 12:01:00,True,0,1,arcsurfer
2018-11-14 12:35:00,True,0,4,movingtostthomas
2018-11-16 09:50:00,True,0,1,BullishJulian
2018-11-16 10:06:00,True,0,4,arcsurfer
2018-11-19 12:28:00,True,0,1,BankingonBreakouts
2018-11-19 14:11:00,True,5,0,BankingonBreakouts
2018-11-19 15:56:00,True,2,0,BankingonBreakouts
2018-11-20 12:26:00,True,0,0,BankingonBreakouts
2018-11-21 11:14:00,True,0,1,TheToothFairy
2018-11-21 12:30:00,True,0,2,BankingonBreakouts
2018-11-30 10:38:00,True,1,2,arcsurfer
2018-11-30 11:08:00,True,2,1,arcsurfer
2018-12-17 09:56:00,True,0,2,momojo
2018-12-18 09:55:00,True,1,1,OMGWTF
2018-12-20 12:31:00,True,1,1,08rangerdan
2018-12-20 13:56:00,True,0,0,rockman1
2018-12-21 10:16:00,True,0,0,08rangerdan
2018-12-26 15:40:00,True,0,1,08rangerdan
2019-01-02 12:43:00,True,0,1,Bioteck
2019-01-02 14:01:00,False,0,0,VerginaSun
2019-01-02 15:50:00,True,0,2,Sunny_Days
2019-01-03 12:10:00,True,0,0,Bioteck
2019-01-03 14:23:00,True,1,4,JohnBachas
2019-01-04 13:55:00,True,0,0,JohnBachas
2019-01-07 11:43:00,True,0,1,jrow
2019-01-08 12:19:00,True,0,0,Bioteck
2019-01-09 10:08:00,True,0,8,EconomyAddict
2019-01-09 10:30:00,True,1,0,JohnBachas
2019-01-10 12:05:00,True,2,1,DetroitDaveOptionsPlayer
2019-01-10 12:07:00,True,0,2,DetroitDaveOptionsPlayer
2019-01-10 12:11:00,True,0,3,MI3percenter
2019-01-10 12:42:00,True,1,4,Trade4MyPuppy
2019-01-10 13:50:00,True,0,1,John4228
2019-01-10 14:39:00,True,0,0,jrow
2019-01-10 15:51:00,True,1,4,IntoTheRabbitHole
2019-01-10 15:59:00,True,0,4,Coolieman
2019-01-11 11:29:00,True,0,3,Coolieman
2019-01-11 14:33:00,True,0,1,IncredulousThomas
2019-01-14 13:40:00,True,0,1,kazer
2019-01-14 14:13:00,True,6,1,JohnBachas
2019-01-14 15:19:00,True,0,1,ScuredTrader
2019-01-15 13:05:00,True,1,0,sql5000
2019-01-15 14:16:00,True,0,1,ScuredTrader
2019-01-15 14:17:00,True,0,1,Coolieman
2019-01-16 11:24:00,True,0,0,sql5000
2019-01-16 11:59:00,True,1,3,Tndmforthewin
2019-01-16 13:57:00,True,1,1,Tndmforthewin
2019-01-16 14:02:00,True,3,3,Tndmforthewin
2019-01-17 10:15:00,True,0,1,sql5000
2019-01-17 11:57:00,True,2,1,Tndmforthewin
2019-01-18 10:48:00,True,3,5,IncredulousThomas
2019-01-18 15:06:00,True,0,3,Tndmforthewin
2019-01-22 10:44:00,True,0,1,Coolieman
2019-01-22 11:54:00,True,0,2,Coolieman
2019-01-22 12:24:00,True,1,2,Tndmforthewin
2019-01-23 09:31:00,True,2,0,ScuredTrader
2019-01-23 11:35:00,True,0,3,Save4theFuture
2019-01-23 13:58:00,True,0,0,sql5000
2019-01-23 15:52:00,True,3,1,king_vidiot
2019-01-24 14:29:00,True,0,1,trevor24
2019-01-24 15:38:00,True,0,2,trevor24
2019-01-24 15:42:00,True,0,1,FlyMeToTheMoon
2019-01-24 15:53:00,True,1,0,king_vidiot
2019-01-24 15:54:00,True,0,0,sql5000
2019-01-25 10:11:00,True,0,0,GeneWeaver
2019-01-25 10:12:00,True,6,0,trevor24
2019-01-25 10:39:00,True,0,1,johnyct9760
2019-01-25 12:02:00,True,0,2,ScuredTrader
2019-01-25 12:09:00,True,0,6,ScuredTrader
2019-01-25 12:29:00,True,0,2,Coolieman
2019-01-25 12:56:00,True,0,2,Coolieman
2019-01-25 13:37:00,True,0,2,Save4theFuture
2019-01-25 13:55:00,True,0,0,Jumpman23
2019-01-25 15:44:00,True,0,0,ScuredTrader
2019-01-28 12:12:00,True,0,0,luisv22
2019-01-28 12:39:00,True,3,1,FlyMeToTheMoon
2019-01-28 14:19:00,True,0,0,alekach
2019-01-29 10:00:00,True,0,0,SunnyStorm
2019-01-29 11:24:00,True,0,2,funkster1969
2019-01-29 13:59:00,True,0,1,luisv22
2019-01-30 09:49:00,True,0,3,Tndmforthewin
2019-01-30 10:13:00,True,0,0,Tndmforthewin
2019-01-30 11:12:00,True,0,0,Save4theFuture
2019-01-30 12:21:00,True,0,0,Save4theFuture
2019-01-30 13:57:00,True,0,2,ScuredTrader
2019-01-31 09:50:00,True,0,1,Ryanmac8688
2019-01-31 09:51:00,True,0,0,Ryanmac8688
2019-01-31 09:59:00,True,0,1,Acecat
2019-01-31 10:02:00,True,0,1,StockMeWithStocks
2019-01-31 10:07:00,True,0,1,ScuredTrader
2019-01-31 10:15:00,True,0,1,sql5000
2019-01-31 10:38:00,True,0,2,OMW2Money
2019-01-31 11:56:00,True,1,2,Acecat
2019-01-31 12:40:00,True,1,3,king_vidiot
2019-01-31 12:47:00,True,1,1,DamnIshouldaSold
2019-01-31 13:31:00,True,0,1,TenYear
2019-01-31 14:02:00,True,1,0,alejandrorod
2019-01-31 14:31:00,True,0,1,luisv22
2019-01-31 15:44:00,True,2,1,Oregontech
2019-02-01 09:58:00,True,1,0,TenYear
2019-02-01 10:40:00,False,0,0,AlkQubit
2019-02-01 10:42:00,True,0,2,Jv007
2019-02-01 12:29:00,True,9,1,Acecat
2019-02-01 13:10:00,True,0,1,bayareaboi__
2019-02-04 10:13:00,True,0,1,DamnIshouldaSold
2019-02-04 10:40:00,False,4,0,sql5000
2019-02-04 10:48:00,True,0,1,Tndmforthewin
2019-02-04 11:24:00,True,0,0,king_vidiot
2019-02-04 11:41:00,True,3,0,ScuredTrader
2019-02-04 11:47:00,True,0,6,Jv007
2019-02-05 11:35:00,True,0,2,NoHoesJoe
2019-02-05 14:03:00,True,0,3,OMW2Money
2019-02-05 14:03:00,True,0,0,NoHoesJoe
2019-02-05 14:52:00,True,0,2,sql5000
2019-02-06 09:37:00,True,1,1,StitesACV
2019-02-06 09:44:00,True,0,0,ScuredTrader
2019-02-06 09:59:00,True,0,1,Tndmforthewin
2019-02-06 10:23:00,True,0,0,Acecat
2019-02-06 10:26:00,True,1,2,sql5000
2019-02-06 13:08:00,True,4,1,bayareaboi__
2019-02-06 13:32:00,True,0,0,bayareaboi__
2019-02-06 13:38:00,True,2,0,ScuredTrader
2019-02-06 14:29:00,True,0,1,ScuredTrader
2019-02-06 15:50:00,True,0,2,luisv22
2019-02-07 11:25:00,True,0,1,SunnyStorm
2019-02-07 14:34:00,True,0,1,ijustwantafewbucks
2019-02-08 09:48:00,True,0,2,planetwoods
2019-02-08 12:59:00,True,0,0,bayareaboi__
2019-02-08 13:28:00,True,2,4,sql5000
