2019-07-22 10:10:00,False,0,1,MrC2325
2019-07-22 10:12:00,False,0,6,LetsGoCrazy
2019-07-22 10:34:00,True,1,2,kapil341
2019-07-22 10:34:00,True,1,2,Amigos777
2019-07-22 14:52:00,True,1,1,Styles9
2019-07-23 10:34:00,True,0,0,smr2018
2019-07-23 10:34:00,True,0,0,SMR2018
2019-07-23 10:39:00,True,0,0,smr2018
2019-07-23 10:39:00,True,0,0,SMR2018
2019-07-23 10:47:00,False,1,4,LetsGoCrazy
2019-07-23 10:58:00,True,0,0,kapil341
2019-07-23 10:58:00,True,0,0,Amigos777
2019-07-23 11:02:00,True,0,1,qubiclice
2019-07-23 11:24:00,False,0,1,camthetrader
2019-07-23 11:25:00,True,0,0,ppchouston
2019-07-23 12:00:00,False,0,2,MrC2325
2019-07-23 14:46:00,False,11,1,camthetrader
2019-07-23 15:21:00,False,0,3,MrC2325
2019-07-23 15:58:00,False,0,1,MrC2325
2019-07-24 09:51:00,True,0,0,kapil341
2019-07-24 09:51:00,True,0,0,Amigos777
2019-07-24 10:35:00,False,0,4,MiamiMoney
2019-07-24 11:08:00,False,0,2,MrC2325
2019-07-24 11:29:00,False,0,1,andrewbird
2019-07-24 11:44:00,False,1,2,MrC2325
2019-07-24 12:02:00,True,0,1,qubiclice
2019-07-24 14:18:00,False,0,0,MrC2325
2019-07-24 14:19:00,False,0,0,MrC2325
2019-07-24 14:54:00,False,0,0,MrC2325
2019-07-24 15:17:00,False,0,3,camthetrader
2019-07-24 15:30:00,False,2,0,MrC2325
2019-07-25 10:04:00,False,0,0,MrC2325
2019-07-25 10:21:00,False,2,0,MrC2325
2019-07-25 10:42:00,False,2,2,camthetrader
2019-07-25 11:25:00,True,1,2,anacottstee1
2019-07-25 12:05:00,True,0,0,EZMoneymaker
2019-07-25 12:52:00,False,0,0,MrC2325
2019-07-25 13:17:00,False,0,0,MrC2325
2019-07-25 13:36:00,False,0,0,stockrocketman
2019-07-25 14:16:00,False,2,1,MrC2325
2019-07-26 09:46:00,True,0,0,kapil341
2019-07-26 09:46:00,True,0,0,Amigos777
2019-07-26 09:52:00,True,0,1,ppchouston
2019-07-26 10:01:00,True,0,1,ppchouston
2019-07-26 10:51:00,False,0,5,FatNinjaRider
2019-07-26 10:57:00,False,22,4,camthetrader
2019-07-26 11:31:00,True,0,1,kapil341
2019-07-26 11:31:00,True,0,1,Amigos777
2019-07-26 11:46:00,True,0,2,merchvent
2019-07-26 12:59:00,True,0,1,kapil341
2019-07-26 12:59:00,True,0,1,Amigos777
2019-07-26 13:07:00,True,0,1,kapil341
