Lach14,,2019-02-11 14:46:00,25.83,Dollar ETF UUP bouncing hard off the 130 low More altitude bad for multinational earnings
GalaxyBrainCapMgmt,,2019-02-11 14:37:00,25.83,Look at that doll hair strength UUP
ATMcharts,,2019-02-11 14:26:00,25.83,With this dollar rip it seems like a good time to go through the emerging markets chart book UUP EEM
EquityClock,,2019-02-11 14:25:00,25.83,US Dollar Index ETF UUP moved above 2584 extending an intermediate uptrend
CrescentCityTrader,,2019-02-11 14:18:00,25.835,SPY Have we seen the dollar today ladies lmao wow UUP
NFTRH,,2019-02-11 14:07:00,25.831,NFTRH 102 Yield Curve Not Steepening But 305 is nftrhcom20190211102y TLT IEF IEI SHY UUP SPY DIA QQQ TNX TYX FVX
TradingGods,,2019-02-11 12:34:00,25.83,UUP IEF SPY An Indisputable Truth tradinggodsnettradinggod
AlexanderHandleton,,2019-02-11 11:06:00,25.826,UUP unstoppable strength
Mkx2019,,2019-02-11 11:02:00,25.825,UUP You SOB going for 8 days up
davidmoadel,,2019-02-11 10:29:00,25.79,GLD Gold eases as dollar climbs with USChina trade talks holding markets attention marketwatchcomstorygold UUP
seeitmarket,,2019-02-11 09:51:00,25.793,NEW Stock Market Today The Rally Is At a Crossroads seeitmarketcomstockmarke by DanRussoCMT SPY QQQ IWM GLD UUP TNX
