cctranscripts,,2019-02-11 15:23:00,10.788,The Vanguard Group just provided an update on share ownership of Lumber Liquidators Holdings conferencecalltranscriptso LL
risenhoover,,2019-02-11 15:20:00,10.76,Vanguard Group Inc has filed an amended 13GA reporting 1032 ownership in LL httpsfinteliosousll
livetraderalerts,,2019-02-11 15:03:00,10.76,LL 20m ago SEC Amended Beneficial Ownership Report SC 13GA Lumber Liquidators Holdings Inc secgovArchivesedgardata
dingdonghillaryisgone1,,2019-02-11 14:56:00,10.765,LL every time i add shares it drops more On the bright side my avg is now down to 1312 Hope the earnings are good
EstimizeAlerts,,2019-02-11 12:26:00,10.918,LL analysts on Estimize are expecting 8644 YoY EPS growth for Q1 in Q4 Reporting 0430 BMOestimizecomintrollchart
EstimizeAlerts,,2019-02-11 12:25:00,10.93,LL reported Comparable Store Sales last quarter Next report is on 0430 BMO Jury is still out on expectations Whats yoursestimizecomintrollchart
EstimizeAlerts,,2019-02-11 11:32:00,10.92,Estimize revenue expectations are 088 higher than that of Wall Street for LL Q4 Reporting 0226 BMOhttpwwwestimizecomintrollchartchangeovertimemetricnamerevenueutmcontentLLutmmediumrevenuedifferenceutmsourcestocktwits
EstimizeAlerts,,2019-02-11 11:31:00,10.92,Heres what 6 Estimize analysts believe LL will report for Q4 Comparable Store Sales on 0226 BMOestimizecomintrollchart
impa13r,,2019-02-11 11:26:00,10.956,LL
IcebergBot,,2019-02-11 10:59:00,10.89,02112019 Potential Whale Trades for LL Largest Trade 672 of Volume icebergbotcomsLL
