livetraderalerts,,2019-02-11 13:27:00,129.89,BH 21m ago SEC Beneficial Ownership Report SC 13G Biglari Holdings Inc secgovArchivesedgardata
livetraderalerts,,2019-02-11 13:26:00,129.89,BH 20m ago SEC Beneficial Ownership Report SC 13G Biglari Holdings Inc secgovArchivesedgardata
