InsiderForms,,2019-02-11 15:45:00,18.251,CAPITAL MANAGEMENT ASSOCIATES NYhas filed Form 13F for Q4 2018Opened NEW positions in CVS ILMN JPM KMI LLY OSIS PYPL
cctranscripts,,2019-02-11 14:52:00,18.192,The Vanguard Group just provided an update on share ownership of Kinder Morgan conferencecalltranscriptso KMI
livetraderalerts,,2019-02-11 14:26:00,18.219,KMI 21m ago SEC Amended Beneficial Ownership Report SC 13GA KINDER MORGAN INC secgovArchivesedgardata
James_Bond,,2019-02-11 14:01:00,18.204,KMI there is another polar vortex on its way to the USA See NOWA
EstimizeAlerts,,2019-02-11 13:15:00,18.185,KMI analysts on Estimize are expecting 555 YoY revenue growth for Q1 up from 410 in Q4 Reporting 0417 AMCestimizecomintrokmichar
stasdelaware,,2019-02-11 11:39:00,18.152,KMI to date RK spent over 20MM buying his own stock
goin22,,2019-02-11 11:14:00,18.12,KMI Gas production high even though cold capping price on Nat Gas Unless another Storm brews again
mrkd,,2019-02-11 10:55:00,18.104,KMI 2019 shaping up to be the turn around year traded back into profit from 40 high now holding for long term
cctranscripts,,2019-02-11 10:22:00,18.116,Major owner of Kinder Morgan just picked up 114932 shares conferencecalltranscriptso KMI
AIStockFinder,,2019-02-11 10:20:00,18.102,KMI aistockfindercomstockfor Kinder Morgan Inc P Not a dump a tiny percent below fair value
insiderbuyingselling,,2019-02-11 10:17:00,18.068,KMI new insider buying 114932 shares insiderbuyingsellingcomt
topstockalerts,,2019-02-11 09:41:00,17.946,Insider Buys Of The Week ADM ATT JPMorgan And MoreT POST JPM KMI ADMmbenzingacomarticle1313
