StockScans,,2019-02-11 14:56:00,4.933,DESCENDING VOLUME 15 ABEV CLD SAN SHLDQ DPW PTI GFI CIG NGD ARLO CRMD USAT RRTS AGRX SCYX IPCI MXWL APPS CLSD MARA
EquityFeedAlerts,,2019-02-11 13:50:00,4.893,BLOCK TRADE Microcap ABEV 1000000 shares 489 134738
EquityFeedAlerts,,2019-02-11 13:40:00,4.9,BLOCK TRADE Microcap ABEV 500000 shares 489 133828
Stockhoot,,2019-02-11 12:28:00,4.9,US MARKET MOST ACTIVES GE AMD ABEV EA VALE ATVI ACB MU BAC SNAP stockhootcomextTopMovers
EquityFeedAlerts,,2019-02-11 12:24:00,4.89,BLOCK TRADE Microcap ABEV 1000000 shares 489 122409
EquityFeedAlerts,,2019-02-11 12:14:00,4.899,BLOCK TRADE Microcap ABEV 1000000 shares 488 121120
EquityFeedAlerts,,2019-02-11 11:45:00,4.873,BLOCK TRADE Microcap ABEV 500000 shares 486 114456
EquityFeedAlerts,,2019-02-11 11:10:00,4.875,BLOCK TRADE Microcap ABEV 500000 shares 487 110549
EquityFeedAlerts,,2019-02-11 10:50:00,4.88,BLOCK TRADE Microcap ABEV 500000 shares 486 104700
EquityFeedAlerts,,2019-02-11 10:35:00,4.85,BLOCK TRADE Microcap ABEV 1000000 shares 485 103440
EquityFeedAlerts,,2019-02-11 10:35:00,4.85,BLOCK TRADE Microcap ABEV 500000 shares 485 103547
TecmoBull,,2019-02-11 10:33:00,4.855,ABEV lets go
EquityFeedAlerts,,2019-02-11 10:30:00,4.842,BLOCK TRADE Microcap ABEV 800000 shares 484 102502
EquityFeedAlerts,,2019-02-11 10:20:00,4.845,BLOCK TRADE Microcap ABEV 500000 shares 484 101704
EquityFeedAlerts,,2019-02-11 10:20:00,4.845,BLOCK TRADE Microcap ABEV 500000 shares 484 102029
