Pistolpete23,,2019-02-11 15:07:00,8,SNCR anyone holding this pos
Pistolpete23,,2019-02-11 15:04:00,8,SNCR there is a line of shares waiting to hit the bid but they want to induce selling before they move this higher
Pistolpete23,,2019-02-11 15:03:00,8,SNCR this pos just made a move
Pistolpete23,,2019-02-11 15:02:00,8,SNCR mofo just hit 8
YPK,,2019-02-11 14:52:00,7.965,SNCR it wants to
CommandU2Grow,,2019-02-11 13:27:00,7.903,SNCR can this break 8
securitynmotion,,2019-02-11 10:55:00,7.89,SNCR stupid mm games today
risenhoover,,2019-02-11 10:24:00,7.87,Vanguard Group Inc has filed an amended 13GA reporting 135 ownership in SNCR httpsfinteliosoussncr
cctranscripts,,2019-02-11 10:18:00,7.83,The Vanguard Group just provided an update on share ownership of Synchronoss Technologies conferencecalltranscriptso SNCR
livetraderalerts,,2019-02-11 10:04:00,7.81,SNCR 19m ago SEC Amended Beneficial Ownership Report SC 13GA SYNCHRONOSS TECHNOLOGIES INC secgovArchivesedgardata
