1,0,2,418,8.158000000000003,67.403,118,124,217,13.756,42,42,0,0,0,0,0,0,0.543778801843318,38,0,2700,167,0,0.403
1,0,0,190,39.361000000000004,61.711999999999996,52,49,76,23.353,28,28,-21.917,1,1,6,-15.175,1,0.6463414634146342,406,5,6041,4258,0,0.403
1,0,0,34,-0.523,-1.493,0,0,1,-0.523,0,0,0,0,0,0,0,0,0.0,11,51,2080,1666,0,0.403
1,0,0,199,15.083999999999978,0.30600000000000294,65,69,127,-4.882000000000002,29,29,0,0,0,0,0,0,0.5118110236220472,111,17,7288,1382,0,0.403
1,0,0,418,8.158000000000003,67.403,118,124,217,13.756,42,42,0,0,0,0,0,0,0.543778801843318,38,0,2700,167,0,0.403
1,0,1,53,23.83,27.781,14,12,18,21.198,9,9,0,0,0,0,0,0,0.7777777777777778,5,1,562,386,0,0.403
1,0,0,16,1.561,4.073,2,2,3,1.561,2,2,0,0,0,0,0,0,0.6666666666666666,27,12,221,65,8,0.403
1,0,0,199,15.083999999999978,0.30600000000000294,65,69,127,-4.882000000000002,29,29,0,0,0,0,0,0,0.5118110236220472,111,17,7288,1382,0,0.403
1,0,1,418,8.158000000000003,67.403,118,124,217,13.756,42,42,0,0,0,0,0,0,0.543778801843318,38,0,2700,167,0,0.403
0,2,1,754,30.30599999999996,99.62000000000005,107,138,226,-1.5439999999999996,21,21,23.07100000000001,169,158,334,-17.397,57,0.4928571428571429,19,0,1400,60,0,0.403
1,0,3,468,49.024999999999956,64.82700000000003,156,125,230,20.036,35,35,0,0,0,0,0,0,0.6782608695652174,8,6,1045,1942,0,0.403
1,1,1,37,0.204,2.292,1,1,1,0.204,1,1,-9.45,2,0,4,3.9749999999999996,1,0.6,18,60,1444,220,0,0.403
1,0,3,253,-47.80899999999995,25.116999999999997,62,73,119,-10.852,29,29,0,0,0,0,0,0,0.5210084033613446,37,36,1331,28,0,0.403
1,0,3,221,48.934000000000026,71.61399999999999,33,32,52,21.195999999999998,15,15,26.258000000000003,14,13,29,11.049999999999997,10,0.5802469135802469,75,9,6628,25986,0,0.403
1,0,2,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
1,4,5,133,21.714999999999993,17.584,32,21,47,12.469999999999999,22,22,0.888,1,1,1,0,0,0.6875,451,9,2071,445,0,0.403
1,3,1,222,928.3219999999999,1707.128,75,87,155,168.98700000000005,43,43,0,0,0,0,0,0,0.4838709677419355,775,18,4500,1715,0,0.403
1,0,0,47,10.148,13.970000000000002,10,9,15,4.005,7,7,0,0,0,0,0,0,0.6666666666666666,10,25,563,119,0,0.403
1,0,2,253,-47.80899999999995,25.116999999999997,62,73,119,-10.852,29,29,0,0,0,0,0,0,0.5210084033613446,37,36,1331,28,0,0.403
1,2,0,78,55.681000000000004,66.47300000000001,17,17,28,22.206,11,11,0,0,0,0,0,0,0.6071428571428571,19,12,1106,2742,0,0.403
1,0,1,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,0.403
1,0,0,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
1,4,2,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
0,0,0,368,0,0,0,0,0,0,0,0,-44.89600000000003,80,72,168,-24.455999999999996,40,0.47619047619047616,76,1,5081,440,0,0.403
1,0,0,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
1,0,7,518,-4.570000000000009,-94.20399999999998,29,19,58,-7.2989999999999995,14,14,-54.74599999999995,123,116,261,-21.634,45,0.47648902821316613,377,19,27671,23129,0,0.403
1,1,5,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
0,1,0,56,-9.441999999999998,-2.791,5,13,21,0.30000000000000027,5,5,-26.208999999999996,9,8,22,-3.6700000000000004,7,0.32558139534883723,18,0,540,163,0,0.403
1,0,3,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
0,4,1,187,0,0,0,0,0,0,0,0,-34.173,10,13,40,-21.10000000000001,7,0.25,43,10,1400,4300,0,0.403
1,0,5,518,-4.570000000000009,-94.20399999999998,29,19,58,-7.2989999999999995,14,14,-54.74599999999995,123,116,261,-21.634,45,0.47648902821316613,377,19,27671,23129,0,0.403
1,0,0,107,9.478,47.922999999999995,39,42,70,-0.6900000000000016,30,30,0,0,0,0,0,0,0.5571428571428572,88,68,2844,6779,0,0.403
1,0,4,43,5.723000000000001,0.507999999999999,12,10,17,5.436000000000001,11,11,0,0,0,0,0,0,0.7058823529411765,26,7,3127,3846,0,0.403
1,11,3,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
1,0,5,52,-13.848000000000003,-37.29800000000001,4,2,16,0.9069999999999996,4,4,-1.1640000000000001,3,2,5,3.569,2,0.3333333333333333,3,0,752,75,0,0.403
1,1,1,260,-19.536999999999985,-18.346999999999998,80,84,163,-22.936999999999994,52,52,-0.9630000000000009,15,16,28,3.0730000000000004,10,0.4973821989528796,124,90,4876,2689,0,0.403
1,0,2,439,12.331999999999997,25.495999999999988,123,112,198,12.292999999999996,117,117,-37.21999999999999,33,29,73,-14.925999999999995,32,0.5756457564575646,329,67,4063,99,0,0.403
1,0,0,199,15.083999999999978,0.30600000000000294,65,69,127,-4.882000000000002,29,29,0,0,0,0,0,0,0.5118110236220472,111,17,7288,1382,0,0.403
1,0,0,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,0.403
1,0,0,160,18.355,31.470999999999993,36,34,55,12.748,24,24,-44.813,18,14,33,-22.789,18,0.6136363636363636,50,71,5379,2242,0,0.403
1,0,0,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
1,1,1,104,12.128000000000007,45.43,12,12,27,27.268000000000004,7,7,0,0,0,0,0,0,0.4444444444444444,115,29,925,1400,0,0.403
1,0,1,606,-9.235,26.827000000000005,96,98,173,9.529999999999998,47,47,0,0,0,0,0,0,0.5549132947976878,22,8,2745,3508,0,0.403
1,1,3,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
1,0,1,38,-37.312,-23.582,6,7,15,-29.281000000000006,6,6,0,0,0,0,0,0,0.4,7,64,862,347,0,0.403
1,7,0,388,82.51499999999997,124.10799999999996,88,86,120,26.08,22,22,0,0,0,0,0,0,0.7333333333333333,78,61,5795,25411,0,0.403
1,0,10,418,8.158000000000003,67.403,118,124,217,13.756,42,42,0,0,0,0,0,0,0.543778801843318,38,0,2700,167,0,0.403
1,0,1,95,2.5059999999999913,16.952999999999992,22,34,52,-1.0899999999999999,6,6,0,0,0,0,0,0,0.4230769230769231,4,3,430,161,0,0.403
1,0,7,34,-0.14200000000000168,4.495999999999998,11,6,16,-1.6159999999999997,7,7,0.327,1,1,1,0.21,1,0.7058823529411765,58,16,10600,10100,0,0.403
1,1,2,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
0,9,0,309,102.51700000000007,74.76800000000001,89,89,152,49.29399999999999,56,56,-14.504999999999995,17,19,47,-4.318999999999999,11,0.5326633165829145,31,12,3585,2188,0,0.403
1,0,1,83,0.13200000000000006,1.3040000000000012,8,7,12,-0.172,7,7,0,0,0,0,0,0,0.6666666666666666,245,107,22380,20148,0,0.403
1,0,2,150,2.0380000000000003,4.388000000000001,16,20,32,1.8989999999999991,6,6,-17.484,1,1,12,-3.7859999999999996,1,0.38636363636363635,11,14,965,339,0,0.403
1,0,2,65,52.922,38.194,3,1,4,52.922,3,3,50.257999999999996,17,15,26,18.381000000000004,8,0.6666666666666666,23,60,1092,51,0,0.403
1,0,0,232,-13.407000000000004,-9.542999999999997,72,67,127,-21.288999999999998,49,49,-26.288,6,4,14,-5.854,5,0.5531914893617021,499,24,10779,1653,0,0.403
1,0,0,118,3.0699999999999994,8.137,17,16,32,4.444,16,16,0,0,0,0,0,0,0.53125,68,70,3771,3619,0,0.403
1,0,5,83,0.13200000000000006,1.3040000000000012,8,7,12,-0.172,7,7,0,0,0,0,0,0,0.6666666666666666,245,107,22380,20148,0,0.403
1,0,0,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
1,0,3,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
1,0,1,29,0,0,0,0,0,0,0,0,-1.1509999999999998,4,4,10,-0.495,3,0.4,4,7,1807,308,0,0.403
1,0,0,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
1,1,7,78,55.681000000000004,66.47300000000001,17,17,28,22.206,11,11,0,0,0,0,0,0,0.6071428571428571,19,12,1106,2742,0,0.403
1,0,2,212,-20.494999999999997,83.464,36,43,73,3.198000000000002,24,24,-27.458999999999996,7,8,31,-19.125,7,0.41346153846153844,180,61,10142,3775,0,0.403
1,0,2,43,5.723000000000001,0.507999999999999,12,10,17,5.436000000000001,11,11,0,0,0,0,0,0,0.7058823529411765,26,7,3127,3846,0,0.403
1,0,2,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
1,0,1,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
1,0,0,1102,13.268000000000004,63.957,134,146,270,-20.14,29,29,-237.94900000000013,120,167,429,-8.011,29,0.36337625178826893,233,847,20748,11184,0,0.403
1,0,0,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
0,5,1,754,30.30599999999996,99.62000000000005,107,138,226,-1.5439999999999996,21,21,23.07100000000001,169,158,334,-17.397,57,0.4928571428571429,19,0,1400,60,0,0.403
1,0,1,293,9.025000000000032,22.414999999999978,118,115,211,5.468999999999999,29,29,0,0,0,0,0,0,0.5592417061611374,7,103,1287,340,0,0.403
1,0,2,39,-1.8459999999999999,-3.5380000000000003,1,1,5,-0.813,1,1,-20.891,7,4,17,0.8310000000000001,2,0.36363636363636365,43,64,2942,1027,0,0.403
1,0,0,46,0.5999999999999999,6.322000000000001,4,7,9,0.5999999999999999,4,4,0,0,0,0,0,0,0.4444444444444444,9,7,1001,375,0,0.403
1,0,2,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
1,0,1,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
1,2,2,64,4.298,2.4139999999999997,6,3,9,3.2279999999999998,4,4,16.449999999999996,15,16,22,2.9289999999999994,10,0.6774193548387096,12,13,1421,589,0,0.403
1,0,7,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
0,6,0,356,0,0,0,0,0,0,0,0,-22.33899999999999,60,46,105,0.6209999999999993,11,0.5714285714285714,27,11,3700,933,8,0.403
0,0,1,300,45.58699999999999,46.977000000000004,71,59,110,31.531999999999996,41,41,1.4660000000000015,14,12,27,3.987999999999999,12,0.6204379562043796,148,182,9775,49635,0,0.403
1,0,3,30,-2.252,5.872,6,6,11,-3.5309999999999997,5,5,0,0,0,0,0,0,0.5454545454545454,8,86,451,385,0,0.403
1,1,2,418,8.158000000000003,67.403,118,124,217,13.756,42,42,0,0,0,0,0,0,0.543778801843318,38,0,2700,167,0,0.403
0,0,0,368,0,0,0,0,0,0,0,0,-44.89600000000003,80,72,168,-24.455999999999996,40,0.47619047619047616,76,1,5081,440,0,0.403
0,3,0,187,0,0,0,0,0,0,0,0,-34.173,10,13,40,-21.10000000000001,7,0.25,43,10,1400,4300,0,0.403
1,1,4,112,-2.0800000000000005,17.615,17,21,35,1.2529999999999997,12,12,-0.328,0,0,2,0,0,0.4594594594594595,13,1,1676,1207,0,0.403
1,1,0,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
1,0,1,66,-7.701999999999997,-3.877000000000001,18,18,38,-0.26300000000000123,14,14,0,0,0,0,0,0,0.47368421052631576,7,11,704,569,0,0.403
0,0,0,368,0,0,0,0,0,0,0,0,-44.89600000000003,80,72,168,-24.455999999999996,40,0.47619047619047616,76,1,5081,440,0,0.403
1,1,1,293,-219.44499999999985,-100.04699999999998,71,67,179,-4.662,25,25,10.553,2,2,2,2.138,1,0.40331491712707185,32,27,3513,162,0,0.403
1,0,1,78,55.681000000000004,66.47300000000001,17,17,28,22.206,11,11,0,0,0,0,0,0,0.6071428571428571,19,12,1106,2742,0,0.403
1,0,0,59,-42.09399999999999,-29.158,4,7,27,-8.852999999999998,3,3,8.543000000000003,2,6,11,0.2749999999999999,2,0.15789473684210525,17,24,1297,1829,0,0.403
1,0,1,204,-16.439,-19.934,8,7,20,-16.467,3,3,26.32100000000001,38,31,63,27.30700000000001,28,0.5542168674698795,138,134,10378,142,0,0.403
1,0,5,606,-9.235,26.827000000000005,96,98,173,9.529999999999998,47,47,0,0,0,0,0,0,0.5549132947976878,22,8,2745,3508,0,0.403
1,0,0,78,55.681000000000004,66.47300000000001,17,17,28,22.206,11,11,0,0,0,0,0,0,0.6071428571428571,19,12,1106,2742,0,0.403
1,0,0,14,3.346,-1.9980000000000002,1,0,2,3.346,1,1,0,0,0,0,0,0,0.5,8,45,203,232,0,0.403
1,0,3,46,-1.494,-2.323,0,0,3,-0.498,0,0,2.487,1,3,5,0.6030000000000002,1,0.125,11,9,2269,915,0,0.403
1,0,5,39,5.4910000000000005,22.223,8,7,9,3.411,6,6,0,0,0,0,0,0,0.8888888888888888,18,34,1731,1260,0,0.403
1,0,0,293,-219.44499999999985,-100.04699999999998,71,67,179,-4.662,25,25,10.553,2,2,2,2.138,1,0.40331491712707185,32,27,3513,162,0,0.403
1,0,1,998,125.98500000000011,207.67300000000012,253,250,435,31.308999999999997,40,40,0,0,0,0,0,0,0.5816091954022988,26,10,2494,1038,0,0.403
0,0,0,368,0,0,0,0,0,0,0,0,-44.89600000000003,80,72,168,-24.455999999999996,40,0.47619047619047616,76,1,5081,440,0,0.403
1,0,2,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,0.403
0,6,1,3,0.155,-2.58,2,0,2,0.155,2,2,0,0,0,0,0,0,1.0,3,3,383,383,0,0.403
0,0,0,368,0,0,0,0,0,0,0,0,-44.89600000000003,80,72,168,-24.455999999999996,40,0.47619047619047616,76,1,5081,440,0,0.403
1,3,2,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
1,0,2,1102,13.268000000000004,63.957,134,146,270,-20.14,29,29,-237.94900000000013,120,167,429,-8.011,29,0.36337625178826893,233,847,20748,11184,0,0.403
0,6,1,308,1.667,-0.19000000000000006,5,4,10,1.8190000000000002,4,4,-63.507,72,70,143,-14.732000000000001,29,0.5032679738562091,59580,18,30028,2741,0,0.403
1,0,0,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
1,2,1,422,33.66000000000001,56.62299999999998,69,70,142,25.534000000000006,27,27,0,0,0,0,0,0,0.4859154929577465,54,75,2760,1323,8,0.403
1,1,1,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,0.403
1,1,1,422,33.66000000000001,56.62299999999998,69,70,142,25.534000000000006,27,27,0,0,0,0,0,0,0.4859154929577465,54,75,2760,1323,8,0.403
1,0,4,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,0.403
1,0,2,418,8.158000000000003,67.403,118,124,217,13.756,42,42,0,0,0,0,0,0,0.543778801843318,38,0,2700,167,0,0.403
1,0,1,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,-0.384
1,1,2,418,8.158000000000003,67.403,118,124,217,13.756,42,42,0,0,0,0,0,0,0.543778801843318,38,0,2700,167,0,-0.384
1,0,0,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,-0.384
1,2,0,78,4.888000000000003,9.790000000000001,18,16,30,8.840000000000002,14,14,0,0,0,0,0,0,0.6,19,5,369,34,0,-0.384
1,0,0,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,-0.384
1,1,1,97,1.739,18.15,8,8,11,0.43100000000000027,6,6,0,0,0,0,0,0,0.7272727272727273,24,12,1035,2006,0,-0.384
1,0,3,1102,13.268000000000004,63.957,134,146,270,-20.14,29,29,-237.94900000000013,120,167,429,-8.011,29,0.36337625178826893,233,847,20748,11184,0,-0.384
1,0,0,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,-0.384
1,0,0,606,-9.235,26.827000000000005,96,98,173,9.529999999999998,47,47,0,0,0,0,0,0,0.5549132947976878,22,8,2745,3508,0,-0.384
1,0,1,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,-0.384
1,1,0,190,39.361000000000004,61.711999999999996,52,49,76,23.353,28,28,-21.917,1,1,6,-15.175,1,0.6463414634146342,406,5,6041,4258,0,-0.384
1,0,2,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,-0.384
1,0,1,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,-0.384
1,0,5,49,19.68799999999999,34.327,23,14,24,9.127,11,11,3.216,1,2,2,0.884,1,0.9230769230769231,41,1,2727,1566,0,-0.384
1,0,0,113,8.664000000000001,-1.9589999999999996,4,3,5,8.229000000000001,3,3,2.265,0,3,4,-1.545,0,0.4444444444444444,23,7,2414,1358,0,-0.384
1,0,0,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,-0.384
1,0,1,320,64.51200000000009,72.97000000000004,117,117,187,34.050999999999995,43,43,0,0,0,0,0,0,0.6256684491978609,74,10,4400,4000,0,-0.384
1,0,3,53,23.83,27.781,14,12,18,21.198,9,9,0,0,0,0,0,0,0.7777777777777778,5,1,562,386,0,-0.384
1,1,0,253,-47.80899999999995,25.116999999999997,62,73,119,-10.852,29,29,0,0,0,0,0,0,0.5210084033613446,37,36,1331,28,0,-0.384
1,0,1,78,4.888000000000003,9.790000000000001,18,16,30,8.840000000000002,14,14,0,0,0,0,0,0,0.6,19,5,369,34,0,-0.384
1,5,0,271,345.1560000000001,81.86199999999977,94,83,168,60.378,26,26,-1.9209999999999994,4,1,5,0,0,0.5664739884393064,342,20,4409,3527,0,-0.384
0,0,0,187,0,0,0,0,0,0,0,0,-34.173,10,13,40,-21.10000000000001,7,0.25,43,10,1400,4300,0,-0.384
1,0,3,518,-4.570000000000009,-94.20399999999998,29,19,58,-7.2989999999999995,14,14,-54.74599999999995,123,116,261,-21.634,45,0.47648902821316613,377,19,27671,23129,0,-0.384
1,1,2,518,-4.570000000000009,-94.20399999999998,29,19,58,-7.2989999999999995,14,14,-54.74599999999995,123,116,261,-21.634,45,0.47648902821316613,377,19,27671,23129,0,-0.384
1,0,1,439,12.331999999999997,25.495999999999988,123,112,198,12.292999999999996,117,117,-37.21999999999999,33,29,73,-14.925999999999995,32,0.5756457564575646,329,67,4063,99,0,-0.384
1,0,1,46,-11.569999999999997,-20.080000000000005,9,6,24,-2.85,4,4,-0.936,1,1,4,-5.6930000000000005,1,0.35714285714285715,25,7,1564,551,0,-0.384
1,2,0,1102,13.268000000000004,63.957,134,146,270,-20.14,29,29,-237.94900000000013,120,167,429,-8.011,29,0.36337625178826893,233,847,20748,11184,0,-0.384
1,0,3,1102,13.268000000000004,63.957,134,146,270,-20.14,29,29,-237.94900000000013,120,167,429,-8.011,29,0.36337625178826893,233,847,20748,11184,0,-0.384
1,1,2,518,-4.570000000000009,-94.20399999999998,29,19,58,-7.2989999999999995,14,14,-54.74599999999995,123,116,261,-21.634,45,0.47648902821316613,377,19,27671,23129,0,-0.384
1,0,10,518,-4.570000000000009,-94.20399999999998,29,19,58,-7.2989999999999995,14,14,-54.74599999999995,123,116,261,-21.634,45,0.47648902821316613,377,19,27671,23129,0,-0.384
0,28,1,55,0.5880000000000014,4.481,4,7,9,1.225,3,3,0.8329999999999997,0,2,6,-5.0440000000000005,0,0.26666666666666666,61,137,1011,315,4,-0.384
1,0,1,212,-20.494999999999997,83.464,36,43,73,3.198000000000002,24,24,-27.458999999999996,7,8,31,-19.125,7,0.41346153846153844,180,61,10142,3775,0,-0.384
1,0,2,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,-0.384
1,1,0,37,0.204,2.292,1,1,1,0.204,1,1,-9.45,2,0,4,3.9749999999999996,1,0.6,18,60,1444,220,0,-0.384
1,1,2,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,-0.384
1,0,2,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,-0.384
1,2,4,1156,239.89100000000042,309.6410000000001,334,318,533,23.505,45,45,0,0,0,0,0,0,0.626641651031895,77,1,3300,756,0,-0.384
1,0,6,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,-0.384
1,2,2,34,-0.523,-1.493,0,0,1,-0.523,0,0,0,0,0,0,0,0,0.0,11,51,2080,1666,0,-0.384
1,0,0,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,-0.384
1,0,3,208,7.638000000000006,7.745999999999997,85,79,145,4.578,31,31,-14.608999999999998,1,2,4,-7.022,1,0.5771812080536913,9,7,619,2492,0,-0.384
1,4,3,152,50.371,86.13099999999996,54,45,84,16.276000000000003,16,16,0,0,0,0,0,0,0.6428571428571429,565,11,16826,1296,0,-0.384
1,0,1,39,-1.8459999999999999,-3.5380000000000003,1,1,5,-0.813,1,1,-20.891,7,4,17,0.8310000000000001,2,0.36363636363636365,43,64,2942,1027,0,-0.384
1,5,2,105,7.843000000000004,8.044999999999998,9,7,14,3.73,5,5,0,0,0,0,0,0,0.6428571428571429,17,1,1419,1481,0,-0.384
1,0,0,152,50.371,86.13099999999996,54,45,84,16.276000000000003,16,16,0,0,0,0,0,0,0.6428571428571429,565,11,16826,1296,0,-0.384
1,0,3,388,82.51499999999997,124.10799999999996,88,86,120,26.08,22,22,0,0,0,0,0,0,0.7333333333333333,78,61,5795,25411,0,-0.384
1,0,1,606,-9.235,26.827000000000005,96,98,173,9.529999999999998,47,47,0,0,0,0,0,0,0.5549132947976878,22,8,2745,3508,0,-0.384
1,2,4,152,50.371,86.13099999999996,54,45,84,16.276000000000003,16,16,0,0,0,0,0,0,0.6428571428571429,565,11,16826,1296,0,-0.384
1,12,11,606,-9.235,26.827000000000005,96,98,173,9.529999999999998,47,47,0,0,0,0,0,0,0.5549132947976878,22,8,2745,3508,0,-0.384
1,0,7,225,-13.883999999999991,4.205999999999998,21,32,68,0.31600000000000017,12,12,0,0,0,0,0,0,0.3088235294117647,202,6,11722,7611,0,-0.384
0,2,2,356,0,0,0,0,0,0,0,0,-22.33899999999999,60,46,105,0.6209999999999993,11,0.5714285714285714,27,11,3700,933,8,-0.384
1,3,4,388,82.51499999999997,124.10799999999996,88,86,120,26.08,22,22,0,0,0,0,0,0,0.7333333333333333,78,61,5795,25411,0,-0.384
