rfpslp1,,2019-05-29 14:21:00,1.265,MUX If you are looking for a jr miner in production check RNKLFDD this one it has great potential It also trades on the TSX as RNX
fla,,2019-05-29 12:42:00,1.278,MUX filed SEC form 4 Vice President Projects Quick Simon Tyler Bought 5000 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
livetraderalerts,,2019-05-29 12:42:00,1.278,MUX 09m ago On 20190524 Quick Simon Tyler Vice President Projects added 5000 442 shares at 155share Exe secgovArchivesedgardata
livetraderalerts,,2019-05-29 12:41:00,1.281,MUX 11m ago On 20190524 Diges Carmen L General CounselCorp Secy added 50000 1000 shares at 155share Ex secgovArchivesedgardata
fla,,2019-05-29 12:41:00,1.281,MUX filed SEC form 4 General CounselCorp Secy Diges Carmen L Bought 50000 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
fla,,2019-05-29 12:32:00,1.276,MUX filed SEC form 4 Vice President Finance Iaboni Andrew Bought 4500 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
livetraderalerts,,2019-05-29 12:32:00,1.276,MUX 08m ago On 20190524 Iaboni Andrew Vice President Finance added 4500 283 shares at 155share Exercise secgovArchivesedgardata
livetraderalerts,,2019-05-29 12:32:00,1.276,MUX 13m ago On 20190524 Stewart Chris President and COO added 20000 667 shares at 155share ExerciseConve secgovArchivesedgardata
fla,,2019-05-29 12:31:00,1.28,MUX filed SEC form 4 President and COO Stewart Chris Bought 20000 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
livetraderalerts,,2019-05-29 12:30:00,1.278,MUX 10m ago On 20190524 Guerard Sylvain SVP Exploration added 6500 313 shares at 155share ExerciseConve secgovArchivesedgardata
fla,,2019-05-29 12:30:00,1.278,MUX filed SEC form 4 SVP Exploration Guerard Sylvain Bought 6500 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
cctranscripts,,2019-05-29 12:30:00,1.278,McEwen Mining Inc director just picked up 12000 shares conferencecalltranscriptso MUX
livetraderalerts,,2019-05-29 12:30:00,1.278,MUX 10m ago On 20190524 Quick Donald R M Director added 10000 91 shares at 155share ExerciseConversion secgovArchivesedgardata
fla,,2019-05-29 12:30:00,1.278,MUX filed SEC form 4 Director Quick Donald R M Bought 10000 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
livetraderalerts,,2019-05-29 12:29:00,1.274,MUX 14m ago On 20190524 Dunbar Robin E Director added 12000 617 shares at 155share ExerciseConversion secgovArchivesedgardata
fla,,2019-05-29 12:29:00,1.274,MUX filed SEC form 4 Director Dunbar Robin E Bought 12000 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
cctranscripts,,2019-05-29 12:28:00,1.28,McEwen Mining Inc director just picked up 50000 shares conferencecalltranscriptso MUX
livetraderalerts,,2019-05-29 12:28:00,1.28,MUX 14m ago On 20190524 Stein Michael Leon Director added 50000 87 shares at 155share ExerciseConversion secgovArchivesedgardata
fla,,2019-05-29 12:28:00,1.28,MUX filed SEC form 4 Director Stein Michael Leon Bought 50000 of Common Stock at price 155 on 20190524 secgovArchivesedgardata
