toro365,7.34,8.57,6.0,0.0
BodaciousTaTa,1.89,4.55,2.0,0.0
pauleev,1.23,7.62,4.0,4.0
sleekOptions,1.21,0.38,10.0,10.0
Greenthumb62,1.2,2.99,2.0,0.0
work1411,1.07,2.78,1.0,0.0
ChanceTheScalper,0.62,1.39,2.0,0.0
twitty4141,0.54,3.12,1.0,0.0
C4RLOCO,0.34,16.67,1.0,0.0
HowieG,0.33,1.08,4.0,0.0
Links5100,0.29,1.43,1.0,0.0
Yurmst,0.29,2.94,1.0,0.0
Viiii,0.29,0.6,2.0,0.0
indyguy,0.25,7.14,1.0,0.0
GrindTime,0.22,0.33,1.0,0.0
wildbillNJ,0.2,5.26,1.0,1.0
Noredsplease,0.18,2.08,2.0,0.0
EderT,0.15,0.57,1.0,0.0
simpletwitt,0.12,3.57,1.0,0.0
infostock,0.12,1.89,1.0,0.0
sharkmaster,0.08,5.26,1.0,0.0
Kasturipratik,-0.0,20.0,0.0,1.0
NewestGodzilla,-0.0,0.72,0.0,1.0
madflavor,-0.05,1.22,0.0,1.0
PissedOffTrader,-0.05,1.79,0.0,1.0
devontedavis,-0.05,7.34,4.0,4.0
kpak82,-0.08,0.94,0.0,1.0
VandelayIndustriesInc,-0.08,25.0,0.0,1.0
jonnydollars,-0.12,0.74,0.0,1.0
ModifiedDarvasBox,-0.12,1.59,0.0,1.0
Kdong,-0.22,0.91,1.0,1.0
henry4867,-0.31,0.51,0.0,2.0
mattandy1018,-0.32,1.67,0.0,1.0
itsallaboutheoptions,-0.32,0.41,1.0,2.0
equisaqui,-0.54,0.67,1.0,2.0
CLiZzY,-0.57,5.26,0.0,1.0
timingtrader,-0.67,5.56,0.0,2.0
MWM,-0.73,0.15,0.0,1.0
dinoperson1,-0.83,0.14,0.0,1.0
mikeybangs,-1.19,7.5,2.0,1.0
CR10,-1.35,13.04,1.0,2.0
Jamtrades,-1.39,3.61,0.0,7.0
JonSnow1978,-1.43,0.33,0.0,1.0
Stiffmiester,-4.18,9.19,24.0,17.0
