TomCPA,133.0,21.25,76.0,19.0
BigJoe50,46.93,65.22,9.0,6.0
MayBull74,22.86,2.56,8.0,2.0
viking1111,12.21,5.0,7.0,4.0
rvrboatgambler54,10.07,8.0,4.0,0.0
luigirossi223,9.79,2.78,2.0,0.0
gottsbrain,9.47,10.34,4.0,2.0
SerialStockGains,8.9,0.7,2.0,0.0
Ruhrpott1904,8.79,6.9,2.0,0.0
MuppetBait,7.09,36.36,3.0,1.0
jerryyuu,5.15,20.0,1.0,0.0
bas575,5.15,4.17,1.0,0.0
Chasing,4.4,2.56,1.0,0.0
MoneyByTheCharts,4.4,0.12,1.0,0.0
stocks911,3.99,1.49,1.0,0.0
BioMedInvestor,3.99,7.14,1.0,0.0
LoganFive,3.96,20.0,3.0,0.0
Countercontrarian,2.48,7.14,1.0,0.0
theLEGOdeadpool,2.15,1.06,1.0,0.0
Yaneverknow,1.48,7.14,1.0,0.0
TeflonDon30,1.43,1.09,1.0,0.0
007wallstreet3,0.7,50.0,1.0,0.0
2277plexar,0.7,11.11,1.0,0.0
Mr000,-0.1,16.67,1.0,1.0
VolatrixTradingBlog,-1.84,3.85,0.0,1.0
Saltripin,-1.84,2.0,0.0,1.0
bin23,-2.15,1.14,0.0,1.0
avio,-3.99,4.55,0.0,1.0
izzygoer5277,-32.54,36.0,6.0,21.0
