NietzscheSchnitzle,22.82,100.0,5.0,0.0
Yearocat,18.47,56.0,10.0,4.0
hulk09,11.36,28.57,2.0,0.0
MichaelSDeVries,9.33,18.18,2.0,0.0
helpfulPossum,9.05,6.25,1.0,0.0
BeMindful,7.51,28.57,2.0,0.0
ThinkingHard,5.55,5.88,1.0,0.0
Mr000,5.36,8.33,1.0,0.0
dln101,4.33,24.14,5.0,2.0
tradebrave7,4.28,8.33,3.0,0.0
VolatrixTradingBlog,4.27,4.76,1.0,0.0
NasdaqSnipper,3.11,7.14,1.0,0.0
Schick14,2.12,33.33,1.0,0.0
SharkMoneyinc,0.03,2.2,1.0,1.0
calecy,-0.08,5.26,0.0,1.0
FonsieTrader,-3.64,7.41,1.0,1.0
TheSignalFromNoise,-3.77,42.86,3.0,3.0
mikeyd,-4.0,33.33,0.0,1.0
BMP8,-4.45,10.74,9.0,7.0
Lamda,-5.31,18.18,1.0,1.0
JayStock1,-5.68,20.0,1.0,2.0
toddgolden,-6.1,9.09,0.0,1.0
StockAlerts77,-6.25,0.43,0.0,1.0
bogtrading,-6.84,10.34,0.0,3.0
anthonioken,-6.86,9.09,0.0,1.0
ACInvestorBlog,-7.93,0.4,0.0,2.0
stuart21,-8.35,7.5,0.0,3.0
BottomFeederShark,-10.52,5.26,0.0,1.0
aldawg21,-13.63,21.43,0.0,3.0
BadBank,-17.17,7.55,1.0,3.0
espije2,-45.44,42.86,1.0,2.0
BadDad3,-60.83,82.69,17.0,26.0
StockProGilb,-67.3,2.33,0.0,2.0
CaptnHalsHOOCHIE,-106.8,9.09,3.0,5.0
