SmartestMoney,36.47,0.75,2.0,0.0
trebork,30.53,80.0,9.0,3.0
cla9800,23.84,24.14,6.0,1.0
NotoriousBIG1234,21.39,16.67,1.0,0.0
DARTHTR4D3R,15.07,1.23,1.0,0.0
ThisIsPatrik,15.07,0.65,1.0,0.0
1cashmoney,12.09,22.22,4.0,0.0
boredworkers,7.25,5.26,1.0,0.0
notstoppingnow,7.15,2.26,3.0,0.0
SV1M,4.94,0.74,1.0,0.0
StockAlerts77,4.76,0.5,2.0,0.0
winthorpebuys,3.59,8.33,1.0,2.0
jbrecht3,2.86,50.0,1.0,1.0
LuckyZ,2.38,0.79,1.0,0.0
Schueem,2.38,2.04,1.0,0.0
StonewallSolutions,2.38,1.72,1.0,0.0
spherehere,2.01,0.29,2.0,0.0
nycdigital,1.0,9.09,1.0,0.0
Represent,1.0,50.0,1.0,0.0
luckeee,0.33,0.93,1.0,1.0
Jewboy1985,-0.67,1.35,0.0,1.0
topstockalerts,-0.67,0.09,0.0,1.0
ChartWars,-1.35,2.02,0.0,2.0
LJka,-1.35,5.71,0.0,2.0
markim,-1.35,1.83,0.0,2.0
ssp33dy,-1.58,6.25,0.0,3.0
moneymarker20188,-2.02,1.22,0.0,3.0
adjag009,-2.38,2.0,0.0,1.0
DavidNeumann,-3.37,3.4,0.0,5.0
ZackMorris,-17.48,0.29,0.0,1.0
