tmtteammoney,407.85,83.33,5.0,0.0
bbossstock,114.56,42.11,16.0,0.0
biruk757,52.81,12.5,5.0,0.0
brandnewstart621,43.41,17.39,4.0,0.0
ToolsOfTheTrade,39.96,100.0,2.0,0.0
Lanfear,19.57,22.22,2.0,0.0
Euphoria,18.76,8.33,1.0,0.0
OnlyInfor,16.22,28.57,4.0,0.0
kKamran10,11.06,50.0,3.0,0.0
Bluecatman,8.43,20.0,3.0,0.0
Royalpicks,7.83,0.9,1.0,0.0
tf85,4.97,5.56,1.0,0.0
stockgardener,4.42,100.0,1.0,0.0
cyclicalwess,4.4,7.69,1.0,0.0
psanchezmi,3.19,12.5,1.0,0.0
senseistockinvestor,2.75,25.0,1.0,0.0
Avikky,1.61,14.29,1.0,0.0
nofomo80,1.52,40.0,1.0,1.0
simoncito,0.78,9.09,2.0,0.0
MikeTops,-0.51,100.0,0.0,1.0
kareen,-0.52,7.69,1.0,1.0
brandonh5787,-1.65,33.33,0.0,1.0
Jimmyjazz89,-1.88,5.0,0.0,1.0
TRICKSTRACKS,-1.93,16.67,0.0,1.0
hssbed,-2.05,20.0,1.0,2.0
Tesstrader,-2.57,5.88,0.0,1.0
StevieY,-2.75,1.72,0.0,1.0
Tufo,-3.13,50.0,1.0,1.0
Mardy,-5.86,50.0,0.0,1.0
Duke3301,-9.76,18.18,0.0,2.0
MrLe,-11.25,1.22,0.0,1.0
LegendaryTrader,-12.4,2.94,0.0,1.0
minnionmoney,-12.75,0.78,0.0,1.0
FIORUGGIERO1,-13.78,5.56,1.0,1.0
Boxer2204,-15.58,7.14,0.0,1.0
BullorBear23,-17.41,7.69,0.0,1.0
wellmaybenow,-17.65,9.09,0.0,1.0
tony93,-18.83,2.0,0.0,1.0
Maddog64,-45.48,15.38,1.0,3.0
robinhood2037,-200.0,6.67,0.0,2.0
