dontrapp,75.51,100.0,13.0,4.0
Tnhood90,12.22,0.71,1.0,0.0
SmileMoney,1.2,1.47,1.0,0.0
Soaringcrow,0.43,9.09,1.0,0.0
C0zWeMadeIt,-0.74,4.17,0.0,1.0
TallGrass55,-5.54,5.88,0.0,1.0
Scamdetected89,-5.94,50.0,3.0,3.0
biruk757,-7.59,5.0,1.0,1.0
tradegator,-8.81,4.55,0.0,1.0
Neefa42,-17.81,3.85,0.0,1.0
DialATutor2005,-22.56,3.12,0.0,1.0
FREEDISCORDINBIO,-32.18,2.27,0.0,1.0
cryptofever,-32.61,2.08,0.0,1.0
TRADE4RICHES,-33.87,0.52,0.0,1.0
lordus,-111.62,16.67,0.0,3.0
RaiHanPTG,-201.02,7.41,0.0,6.0
