FlynancialAnalyst,12.42,8.29,11.0,5.0
BeCOYOS,7.24,1.89,3.0,0.0
rickalter,5.38,0.56,2.0,0.0
s2kste,2.92,0.65,1.0,0.0
quaintsow1,2.7,2.6,1.0,1.0
Doozio,2.29,0.89,2.0,2.0
jelch,1.97,1.67,1.0,1.0
ShakeThatMoneyMaker,1.97,3.12,1.0,0.0
UdallTechStrat,1.41,4.0,2.0,0.0
JustBenny,1.31,0.43,1.0,0.0
tickertutor,1.28,0.1,1.0,0.0
pd1target,1.22,0.55,1.0,0.0
ModifiedDarvasBox,0.55,1.59,1.0,0.0
Ace8Trades2Day,0.38,2.17,1.0,0.0
itsallaboutheoptions,0.06,0.69,3.0,2.0
droptopfibonacci,0.05,1.69,1.0,0.0
Teslray,0.0,12.5,1.0,1.0
makisupa488,-0.02,4.0,0.0,2.0
itraben,-0.11,5.88,1.0,1.0
johnyono,-0.21,25.0,1.0,1.0
RaginCajun,-0.26,16.67,0.0,1.0
KoalaBEARR,-0.33,0.13,0.0,1.0
crash45,-0.55,4.55,0.0,1.0
nickwatchhill,-0.55,4.0,0.0,1.0
PittsburghTrader,-0.55,0.44,0.0,1.0
yidarmy,-0.55,0.53,0.0,1.0
TraderDansGame,-0.73,1.56,0.0,1.0
BURT0N,-0.77,20.0,0.0,1.0
InvestHotTakes854,-0.96,2.63,0.0,1.0
Financial3,-1.21,0.9,0.0,1.0
Topper30,-1.71,15.38,0.0,2.0
gruson,-1.78,6.9,0.0,2.0
stocktrader911,-1.79,1.2,1.0,1.0
LarsonLE1,-3.23,1.11,0.0,1.0
upcnichol,-3.31,10.53,0.0,2.0
NachoBank,-4.04,2.56,0.0,3.0
BETTAFISH,-4.19,26.32,0.0,5.0
ecommerceshares,-4.23,5.0,0.0,2.0
remedywithinX76,-6.6,64.29,2.0,7.0
WestTown,-7.92,3.12,2.0,5.0
