MrLe,3.69,1.02,2.0,0.0
khoujayk,2.22,2.7,2.0,0.0
LiveTradePro,1.9,0.29,2.0,0.0
32Trades,1.84,1.79,1.0,0.0
PrinceNJ,1.84,2.78,1.0,0.0
giggidyquagmire,1.84,2.7,1.0,0.0
BullYa,1.84,0.24,1.0,0.0
dongwongschlong,1.84,2.7,1.0,0.0
MistressOfFortune,1.84,5.56,1.0,0.0
RollTrade66,1.84,0.83,1.0,0.0
jonnydollars,1.84,0.74,1.0,0.0
LarsonLE1,1.84,1.11,1.0,0.0
jpgot,0.92,1.41,2.0,1.0
Wicktory,0.43,10.0,1.0,0.0
Oracleofny,-0.01,1.75,0.0,1.0
aushark,-0.06,1.11,0.0,1.0
xx2073,-0.43,5.56,0.0,1.0
androsForm,-0.43,0.43,0.0,1.0
JoshSadlock,-0.95,13.33,1.0,1.0
Runtynuts,-1.01,25.0,0.0,1.0
nimaa,-1.54,1.85,0.0,1.0
lolercoptr,-1.84,2.27,1.0,2.0
longbull1,-1.84,3.23,0.0,1.0
stocksplus,-1.84,1.64,0.0,1.0
SwingingForward,-2.93,1.37,0.0,1.0
biggp216,-2.93,6.67,0.0,1.0
JayHey10,-5.86,3.64,0.0,2.0
healthcareguru,-7.75,4.81,0.0,5.0
