MJBIV,1036.94,97.58,358.0,45.0
MayBull74,760.43,47.18,155.0,29.0
RyGuy79,668.01,100.0,177.0,52.0
Jiganthony13,421.18,64.71,125.0,18.0
rvansomeren,397.42,85.71,159.0,51.0
TMLEVERAGE,308.32,94.17,83.0,14.0
Farne,284.82,9.85,65.0,24.0
ProfitAsYouCan,281.89,87.05,93.0,28.0
JoeStockTrader,213.2,37.79,99.0,17.0
HigherDesires,205.71,96.88,22.0,9.0
LordDragon,194.96,39.82,42.0,3.0
brianmalonee,194.2,68.52,70.0,78.0
Sk8wizard,171.43,96.88,55.0,7.0
SgtBadger,156.29,61.07,53.0,27.0
Zap360,141.54,75.22,57.0,28.0
kryptoknight,140.24,23.32,41.0,18.0
BioStockDD,137.77,35.24,31.0,6.0
GoldenKnightsFan,137.49,100.0,41.0,16.0
Jemus,120.84,100.0,31.0,8.0
Billionaireclubcollc,116.52,21.03,73.0,33.0
btdb,113.44,92.31,30.0,6.0
BeeeeDooooh,104.73,81.54,40.0,13.0
posterboy,102.57,48.08,38.0,12.0
danny33,95.11,43.21,29.0,6.0
chromashadows,81.85,75.26,50.0,23.0
rollhorns,81.29,63.41,39.0,13.0
njlangfelder,80.99,85.25,37.0,15.0
LunchTrader,80.92,85.25,45.0,7.0
Hoffa123,80.74,27.84,21.0,6.0
DoubleDDer,80.49,23.91,21.0,1.0
stk776,76.32,74.07,29.0,11.0
invest4profit,75.23,96.36,36.0,17.0
QualityTradez,74.31,51.85,12.0,2.0
Arberi,73.93,100.0,21.0,6.0
GreenForTheGreen,72.51,48.72,17.0,2.0
Jebus29,67.58,92.31,36.0,12.0
cwpalmer,67.44,80.49,26.0,7.0
Mikep7703,67.18,41.45,43.0,20.0
formerlysteelcity2,65.6,32.31,15.0,6.0
Shakedown321,64.64,96.88,25.0,6.0
yodapr,62.39,13.55,23.0,6.0
gameon1313,62.21,25.55,33.0,2.0
Rhys08,61.26,64.86,18.0,6.0
Rizk,56.01,100.0,25.0,10.0
Matt12345,51.5,25.93,6.0,1.0
Peruvian,49.31,30.0,6.0,0.0
Maximusgainz,48.66,33.33,6.0,2.0
JFigs28,47.38,95.0,13.0,6.0
Inout,47.35,12.5,3.0,0.0
DrScales,46.64,80.0,9.0,3.0
greedandfear101,46.34,5.38,5.0,0.0
s0phisticatedtrdr,46.17,1.03,9.0,0.0
sthale,45.32,100.0,8.0,3.0
Sgt4Leaf,44.95,100.0,27.0,11.0
SebiA2018,44.5,100.0,6.0,2.0
Didgital,43.9,100.0,23.0,14.0
Kfrink25,43.54,25.0,6.0,0.0
RawlsRoyce,42.76,5.71,10.0,2.0
BrokeInvestors,41.87,5.88,5.0,0.0
seniorPresident,41.08,96.3,41.0,11.0
PHRMaia,39.33,78.95,15.0,0.0
GottaBlast,39.18,100.0,14.0,5.0
Stockziggy,37.85,37.5,8.0,1.0
meiraviv,36.17,13.68,14.0,2.0
JoJo412,35.13,47.83,10.0,1.0
salazarthegreat,33.85,66.67,14.0,2.0
TraderGOAT,33.13,6.78,4.0,0.0
Earlndunia,32.25,100.0,16.0,13.0
catdaddy71,31.99,100.0,6.0,1.0
aldawg21,31.8,84.0,15.0,6.0
BTOWN102,31.66,80.0,4.0,4.0
Cobos,31.61,100.0,6.0,1.0
rass1230,29.92,14.89,11.0,3.0
Grexican,29.9,81.82,6.0,3.0
issapunk,29.59,98.08,33.0,18.0
Nednerb1,28.8,100.0,11.0,0.0
DarkIlluzionz,28.54,94.59,20.0,15.0
Mearmada,26.45,95.56,27.0,16.0
Holdmybeer1787,26.34,18.75,3.0,0.0
DanoRPh,26.21,100.0,5.0,0.0
sjd312,26.18,61.54,7.0,1.0
blaine2314,25.89,80.0,10.0,2.0
Davy60,25.65,100.0,6.0,3.0
5StarTrader,25.54,6.8,6.0,1.0
StocksMcGoo,24.73,33.33,3.0,0.0
niram7,24.57,42.86,9.0,6.0
jpa11764,23.91,12.82,10.0,5.0
11Six,23.78,46.67,6.0,1.0
WallStpass,23.63,65.62,13.0,8.0
UpToDaMoon,23.33,15.79,5.0,1.0
tymo99,23.19,7.35,5.0,0.0
bigjnotlaw,22.58,30.3,5.0,5.0
Crimsonwrath,22.56,28.57,5.0,1.0
Fearfeast64,22.29,100.0,3.0,0.0
hayntrader808,22.28,6.62,9.0,0.0
sevenxs,22.27,1.36,7.0,0.0
GELDTEAM,21.66,14.14,11.0,3.0
kadamstrade,21.63,50.0,6.0,1.0
