Tootsieboy,12.65,60.0,6.0,0.0
jang1,9.88,18.18,3.0,1.0
marti837,7.24,84.0,13.0,8.0
SkiesOfBlue,6.47,1.33,2.0,0.0
PensionPulse,4.2,16.67,4.0,0.0
bombastic,3.93,12.5,2.0,0.0
BakerSt221b,3.55,5.56,2.0,1.0
TankTopTrader,3.03,2.17,1.0,0.0
Bluesentry,2.66,16.67,1.0,1.0
erez3,2.35,33.33,1.0,0.0
mramanathan,2.23,0.49,1.0,0.0
smit1309,2.06,40.0,2.0,0.0
gregnice69,1.91,0.81,1.0,0.0
Ibbrokerthanu,1.36,8.33,1.0,0.0
eStockPicks,1.33,0.56,1.0,0.0
GArgond,1.25,55.56,3.0,2.0
RealSimplyTraded,0.98,9.09,1.0,0.0
houseoflearneddoctors,0.97,23.53,3.0,1.0
Dustin5600,0.68,6.67,1.0,0.0
Maniva,0.39,50.0,2.0,1.0
TheValueNerd,0.14,11.11,1.0,0.0
reanimatedgif,0.01,1.96,1.0,0.0
loudei,-0.18,5.56,1.0,1.0
Funbucket,-0.3,2.7,0.0,1.0
UFCLaugher,-1.61,0.55,0.0,1.0
joshalgo,-2.26,2.7,0.0,1.0
kyle55,-3.98,5.56,0.0,1.0
Longbuy,-4.21,20.0,1.0,3.0
JMONEY19,-4.77,4.55,0.0,1.0
sevenxs,-100.0,10.0,0.0,1.0
