bigBIOboom,52.65,14.81,17.0,7.0
boscolondo,12.37,16.13,5.0,0.0
Truthhurts1,10.55,30.77,3.0,1.0
niram7,5.91,11.11,2.0,0.0
DannyTheFire,5.68,60.87,9.0,5.0
Annz84,4.96,3.23,1.0,0.0
SwingTradah,4.41,8.33,2.0,0.0
Nicknar1213,4.25,58.33,4.0,3.0
BreadNButter,4.09,10.0,1.0,0.0
MRREX,3.65,100.0,1.0,0.0
Jewboy1985,3.31,3.33,1.0,0.0
Shadowplay,3.16,5.88,1.0,1.0
theLEGOdeadpool,3.08,11.76,1.0,1.0
Rodzilla01,2.69,0.35,1.0,0.0
jsp4423,2.59,0.69,1.0,0.0
Jbfletcher,2.37,40.0,2.0,0.0
chrisheiz,1.84,25.0,1.0,0.0
BioCat,1.73,100.0,5.0,3.0
M2quotes,1.64,100.0,19.0,26.0
davestocks88,1.49,20.0,1.0,0.0
Ortho91,1.32,33.33,1.0,1.0
JoJo412,1.23,7.69,1.0,0.0
GreenTeacup,1.22,6.52,2.0,1.0
sjd312,1.2,50.0,1.0,2.0
gonzato,1.13,1.72,1.0,0.0
Cavalier7364,1.01,100.0,2.0,1.0
JackpotONLY,0.95,5.0,1.0,0.0
Joscg,0.91,100.0,2.0,0.0
saltycat,0.89,11.54,2.0,1.0
gottsbrain,0.66,4.0,1.0,0.0
greencedar,0.66,10.0,1.0,0.0
Mfooshay,0.54,25.0,1.0,0.0
Limeiscool,0.5,0.85,1.0,0.0
Chasing,0.17,33.33,1.0,1.0
Sparky87,0.1,25.0,1.0,0.0
CigarTrader27,0.01,9.09,1.0,0.0
Marq13,-0.1,25.0,0.0,1.0
EmasculatedBull,-0.14,12.0,2.0,1.0
brandnewstart621,-0.19,4.35,0.0,1.0
shortedcircuit,-0.39,5.26,0.0,1.0
ValueStock321,-0.41,50.0,0.0,1.0
jakueline11,-0.42,18.18,1.0,1.0
chaknav,-0.51,100.0,1.0,3.0
sephysam,-0.52,50.0,1.0,3.0
wellmaybenow,-0.64,27.27,2.0,1.0
togo24help,-0.65,33.33,0.0,1.0
ImABuyer,-0.84,25.0,0.0,1.0
StockTwitsJC,-1.18,4.76,0.0,1.0
10Bagr,-1.22,11.11,0.0,1.0
Gatreno,-1.36,100.0,0.0,1.0
donovan254,-1.43,66.67,2.0,2.0
Redbird53,-1.57,7.69,0.0,1.0
StayatHomeTrader,-1.76,16.67,0.0,1.0
Usernammes,-1.92,6.67,0.0,1.0
brockcdavison,-1.96,100.0,2.0,2.0
jcthebassman,-2.06,35.29,2.0,4.0
RealM07,-2.18,50.0,0.0,1.0
BestBiotech,-2.2,33.33,0.0,1.0
TheCypher,-2.36,5.41,1.0,1.0
TheShepard312,-2.43,50.0,1.0,3.0
Ahri,-2.53,12.5,1.0,1.0
bmikhail,-2.59,100.0,1.0,4.0
TraderGOAT,-2.65,4.17,0.0,1.0
Punit,-2.72,1.75,0.0,1.0
notstoppingnow,-2.99,3.85,2.0,1.0
Derek1s,-3.09,9.09,0.0,1.0
BloomerCricket,-3.15,19.05,1.0,3.0
Bilderberg,-3.21,7.89,1.0,2.0
StockProGilb,-3.44,1.16,0.0,1.0
Bador,-3.49,10.71,2.0,1.0
ians,-3.65,10.34,3.0,3.0
BullishTradings,-3.68,0.46,0.0,1.0
derpaderp,-4.07,4.55,0.0,1.0
Badfish843,-4.19,1.35,0.0,1.0
cb1030,-4.22,14.29,1.0,1.0
magiknight,-4.3,2.94,0.0,2.0
TMLEVERAGE,-4.35,6.25,0.0,1.0
humblpie,-4.58,5.36,0.0,3.0
StockStarz12,-4.76,37.5,0.0,3.0
bigdickbandit,-5.19,8.33,0.0,1.0
CanadianInvest,-5.23,4.0,0.0,1.0
InsomniaLife,-5.71,0.53,0.0,1.0
stier1968,-6.07,25.0,0.0,1.0
Tony1990,-6.12,12.5,0.0,1.0
Adirs3333,-6.37,1.03,0.0,1.0
SaveACowEatAVegan,-6.97,60.0,0.0,3.0
rvrboatgambler54,-7.97,10.53,0.0,2.0
Mediumterm,-8.15,8.33,1.0,3.0
lukeam,-9.79,7.69,0.0,1.0
DarkTwits,-10.13,50.0,0.0,1.0
SerialTrader72,-10.58,0.26,0.0,2.0
JesusLovesU,-13.86,100.0,1.0,2.0
Monkeyy,-14.27,3.49,0.0,3.0
Tinkering2,-14.68,9.52,0.0,2.0
demos,-14.78,23.08,1.0,2.0
awbarber24,-16.03,60.0,3.0,6.0
Billionaireclubcollc,-16.36,2.2,3.0,2.0
Linx300,-24.18,11.11,0.0,1.0
onions86,-26.28,4.55,0.0,1.0
DarkSithofTheStock,-27.02,42.11,3.0,5.0
Mike827,-28.19,100.0,1.0,14.0
OptionTradesBB,-29.25,27.78,1.0,4.0
Jimm2000,-34.93,13.33,0.0,2.0
jonmoravitz,-36.25,66.67,0.0,4.0
krithoff14,-45.28,19.05,1.0,3.0
dubledown,-53.31,4.88,0.0,2.0
mainlineflorida,-94.33,11.11,3.0,2.0
shivito,-100.0,50.0,0.0,1.0
thomasgolden,-101.18,62.5,3.0,7.0
naseem1,-101.74,50.0,0.0,3.0
Pafist,-121.24,83.33,2.0,8.0
Wallstreet8,-157.7,98.7,33.0,43.0
indigocaptain,-200.0,100.0,0.0,2.0
51Mercury,-272.7,67.65,2.0,21.0
pentce,-321.51,62.5,4.0,16.0
here2brich,-417.3,97.06,11.0,22.0
sully101,-499.15,61.54,1.0,7.0
