ramtek57,12.01,3.12,4.0,1.0
dougmeras,8.46,6.25,3.0,1.0
jamaicajoe,8.41,50.0,6.0,0.0
GenoCicero,7.82,80.0,6.0,2.0
Zakkles,7.01,57.89,7.0,4.0
edshoe43,7.01,95.45,11.0,10.0
avio,5.92,13.64,2.0,1.0
HiEOD,5.91,100.0,4.0,1.0
kenbled,4.74,4.35,1.0,0.0
macHeez,4.48,100.0,1.0,0.0
GREENWIDOW,4.0,40.0,1.0,1.0
pentce,3.4,12.96,2.0,5.0
TRay45,3.15,50.0,2.0,5.0
styloeffect,2.84,0.93,2.0,0.0
ExcuseMeImTalking,2.6,2.13,1.0,0.0
ACInvestorBlog,2.5,0.55,4.0,2.0
sha256,2.5,33.33,2.0,0.0
Freedomtrade,2.32,75.0,19.0,17.0
heycenda,2.17,83.33,5.0,0.0
ostinv,2.0,8.33,1.0,0.0
WolfgangLeonhard,1.66,25.0,1.0,0.0
Maxxwall,1.42,0.29,1.0,0.0
MattLeger,1.42,4.17,1.0,0.0
alextorqbs,1.26,3.97,4.0,1.0
fms,0.39,18.18,2.0,0.0
TREX2K16,0.3,100.0,4.0,1.0
FonsieTrader,0.27,0.19,1.0,0.0
RecklessAbandon,0.21,3.12,1.0,0.0
TraderKevin,0.13,1.72,1.0,0.0
Handsome84,0.0,2.0,0.0,1.0
OldHouseGuy,0.0,5.26,0.0,1.0
StStock,0.0,12.5,0.0,1.0
Rask,-0.1,15.0,1.0,2.0
ChartVandelay,-0.24,2.74,1.0,1.0
DonnyBrasco,-0.29,1.01,0.0,1.0
Raymo,-0.88,1.41,0.0,1.0
BullishTradings,-0.88,0.26,0.0,1.0
Thenotorious185,-0.88,10.0,0.0,1.0
ChartWars,-0.88,1.01,0.0,1.0
alibaba022,-1.1,15.0,1.0,2.0
AKTrades2,-1.28,1.37,0.0,1.0
poulcyber,-1.38,100.0,0.0,1.0
Payingthebills,-1.38,5.26,0.0,2.0
LLYW,-1.38,0.93,0.0,1.0
TheBearSlayer,-1.39,0.92,0.0,2.0
tiemyshoe,-1.52,3.85,0.0,1.0
Fearnot,-1.56,0.88,0.0,2.0
Hillbillytrader71,-1.62,100.0,0.0,2.0
TNDManiac1981,-1.62,1.6,0.0,2.0
alienX,-1.85,8.33,0.0,1.0
sbmissiveguy,-1.85,0.76,0.0,1.0
MillionToPennyInvestor,-1.92,3.57,0.0,1.0
tradewisek,-1.93,1.64,0.0,1.0
Donny7,-1.94,0.44,0.0,1.0
Erikg19,-2.25,8.51,1.0,3.0
RookieMistake,-2.26,2.68,1.0,3.0
EQUATION56,-2.6,50.0,0.0,1.0
GrumpyDingus,-3.1,69.23,5.0,4.0
FatedTrades,-4.48,100.0,7.0,8.0
GreenSun,-4.72,40.0,0.0,4.0
gldncrss,-4.86,1.33,0.0,5.0
jack577,-5.15,100.0,3.0,8.0
InsomniaLife,-5.29,1.41,0.0,6.0
davoid49,-5.34,80.77,11.0,10.0
BoboTheBearMarketBear,-5.9,0.85,0.0,2.0
ertyu1977,-5.99,9.09,1.0,2.0
TheMoose1026,-6.18,1.91,0.0,7.0
Funbucket,-7.06,9.09,0.0,8.0
saaurabh84,-7.78,88.89,1.0,7.0
cajunenginuity,-10.06,100.0,23.0,24.0
Neo1241,-11.27,100.0,1.0,7.0
