Skyr,8.62,5.71,2.0,0.0
govind220,6.44,5.0,3.0,0.0
CK89,5.39,7.41,6.0,0.0
MistressOfFortune,3.77,11.11,2.0,0.0
gabetheg,2.98,6.67,3.0,0.0
JJJ21,2.53,20.0,1.0,0.0
tuckerd93,2.15,6.25,1.0,0.0
spherehere,2.15,0.15,1.0,0.0
Blueblaze,0.95,1.79,1.0,0.0
4ProfitS,0.93,0.31,1.0,1.0
UdallTechStrat,0.88,2.0,1.0,0.0
fearthisraptor,0.78,3.57,2.0,0.0
sleekOptions,0.7,0.42,12.0,10.0
YourFatMother,0.7,3.7,1.0,0.0
bsketballer5,0.69,11.11,1.0,0.0
michael2581,0.44,9.68,1.0,2.0
cinnamonGirl,0.37,4.88,1.0,1.0
NinetenAmi,0.35,16.67,1.0,0.0
TraderPaulo,0.34,1.02,1.0,0.0
LiveTraders,0.34,1.12,1.0,0.0
FITZSTOCK2004,0.34,4.76,1.0,0.0
DeltaNinety,0.34,1.08,1.0,0.0
ScalpMaster,0.34,1.19,1.0,0.0
BloodBathMcGrath,0.34,4.17,1.0,0.0
Truman2332,0.31,1.01,1.0,1.0
megaman1221,0.29,66.67,1.0,1.0
OptionsPlay,0.29,2.38,2.0,0.0
Deristocks,0.08,3.23,1.0,0.0
henry4867,-0.08,1.03,2.0,2.0
MagnumPl,-0.08,4.0,0.0,1.0
loveAll,-0.08,14.29,0.0,1.0
Thinairmony,-0.08,25.0,0.0,1.0
cedpla7,-0.08,5.88,0.0,1.0
layaath,-0.08,3.85,0.0,1.0
Sal06,-0.17,4.76,0.0,2.0
mfbosox,-0.29,5.0,0.0,2.0
ROYLEVI,-0.33,33.33,1.0,2.0
Dubody,-0.35,2.63,0.0,1.0
JimInvestor,-0.43,1.75,0.0,2.0
SunRules,-0.58,20.0,0.0,1.0
Nightrise,-1.23,7.32,3.0,3.0
Superman3000,-1.46,2.82,0.0,2.0
herecomes2017,-2.15,3.23,0.0,1.0
imakemoney,-3.33,3.87,1.0,6.0
200pips,-6.19,1.02,0.0,4.0
TrickySparks,-8.27,10.0,0.0,1.0
unodare1,-8.27,2.13,0.0,1.0
quaintsow1,-8.27,1.3,0.0,1.0
PittsburghTrader,-8.35,0.88,0.0,2.0
SargeSchultz,-12.21,31.82,11.0,24.0
