mrz687,48.89,36.76,35.0,15.0
topstockalerts,41.27,2.08,19.0,4.0
Ominous,39.96,27.27,17.0,1.0
YoungInsane,37.57,45.05,29.0,21.0
SharkMoneyinc,37.53,9.16,8.0,4.0
TradingKingEric,36.48,1.43,8.0,0.0
Topolino,35.71,34.87,33.0,20.0
aryamapple,33.89,25.71,8.0,1.0
luv2rip,27.02,2.08,6.0,1.0
tradeswellwithothers,26.86,18.1,9.0,10.0
stuart21,26.07,4.67,5.0,7.0
TheMoose1026,23.81,2.45,9.0,0.0
FonsieTrader,21.74,0.56,3.0,0.0
RT3DayTrader,21.74,3.26,3.0,0.0
TribalSublime,20.56,10.0,2.0,0.0
Erpovia,18.62,9.18,8.0,1.0
Louiethecat,15.84,12.5,3.0,1.0
Slingshot,15.41,0.94,18.0,2.0
JannaTwits,14.49,1.9,2.0,0.0
Jhorn12,14.49,2.35,2.0,0.0
LadeBackk,14.49,22.22,2.0,0.0
s0phisticatedtrdr,14.49,0.23,2.0,0.0
shreyvakil,14.49,13.33,2.0,0.0
LongInvestor1,11.86,16.33,9.0,7.0
phatmatt511,10.63,4.27,5.0,0.0
Torkilmoro,10.46,42.86,2.0,1.0
jamesmcc,10.28,3.33,1.0,0.0
Dman20200,10.02,1.39,6.0,4.0
moh7777885,9.83,3.35,6.0,1.0
MarketSamurai,9.67,7.08,6.0,2.0
PattyD12,8.98,100.0,4.0,0.0
calecy,8.84,13.33,2.0,2.0
nate6733,7.94,27.27,3.0,0.0
Jerms888,7.81,23.08,5.0,1.0
VolatrixTradingBlog,7.78,7.69,2.0,0.0
chrispopp8,7.69,6.67,3.0,0.0
byers07,7.51,3.23,1.0,1.0
GIC,7.25,0.65,1.0,0.0
Ibiza111,7.25,5.0,1.0,0.0
jriveratx,7.25,20.0,1.0,0.0
MoneyByTheCharts,7.25,0.12,1.0,0.0
Handsome84,6.6,8.0,4.0,0.0
ShinigamiL,6.45,33.33,2.0,1.0
Gijo,6.37,3.23,2.0,0.0
silentrader,4.73,4.35,1.0,0.0
ZackMorris,4.6,0.88,1.0,2.0
BullishTradings,4.2,3.38,4.0,9.0
theinflectionpt,3.95,5.0,1.0,0.0
thenumbersgame2009,3.95,3.12,1.0,0.0
Losingtoomucx,3.89,0.63,1.0,0.0
Ravnes5252,3.89,50.0,1.0,0.0
StockProGilb,3.89,0.65,1.0,0.0
swingtrade7,3.89,0.42,1.0,0.0
StockAuthority,3.85,0.7,1.0,1.0
sugarfoot4,3.44,20.0,2.0,1.0
Donny7,3.3,19.03,23.0,20.0
InsomniaLife,2.75,0.47,2.0,0.0
Cecil3,2.68,4.76,1.0,0.0
Ahri,2.65,0.45,1.0,0.0
kingpol86,2.65,1.06,1.0,0.0
Peruvian,2.35,20.0,1.0,3.0
MsFlipper11,2.21,5.56,1.0,0.0
Zstock1981,2.21,16.67,1.0,0.0
stocksMania,2.16,0.26,1.0,0.0
syed3120290,1.85,13.04,2.0,1.0
ls0111,1.64,7.14,2.0,0.0
Musami,1.45,4.0,1.0,0.0
cbailey86,1.16,62.5,2.0,3.0
StocksWithFlav,1.07,2.9,1.0,1.0
reydiy,1.02,3.17,2.0,0.0
DarnCasino,0.76,1.42,2.0,0.0
elejosh,0.75,15.62,3.0,2.0
BradL34,0.72,9.52,4.0,0.0
Salipebre,0.58,12.5,1.0,0.0
bluebird007,0.54,5.36,3.0,0.0
VachyTrades,0.48,4.0,1.0,0.0
SwingBatter23,0.47,1.96,1.0,0.0
hesh,0.36,25.0,2.0,0.0
Hunter411,0.36,1.15,2.0,0.0
1DollarStockPicks,0.18,7.69,1.0,0.0
BroachDaddyDollars,0.18,2.7,1.0,0.0
daveofva,0.18,3.85,1.0,0.0
Jakefromcarrier,0.18,4.76,1.0,0.0
LoomisStocks,0.18,20.0,1.0,0.0
Pfffttttt,0.18,1.43,1.0,0.0
Russell007xx,0.18,2.04,1.0,0.0
tony93,0.18,0.53,1.0,0.0
ObitoTrading,0.1,0.88,1.0,0.0
AZOZ,0.09,0.29,1.0,0.0
Thenotorious185,0.09,10.0,1.0,0.0
hombre,0.06,6.09,6.0,6.0
Rubio1988,0.0,7.14,0.0,1.0
Broketeach,-0.09,3.7,0.0,1.0
SerialStockGains,-0.16,1.05,2.0,1.0
5StarTrader,-0.18,0.97,0.0,1.0
panchovargas,-0.18,20.0,0.0,1.0
brownie337,-0.27,14.29,0.0,1.0
cedpla7,-0.29,5.88,0.0,1.0
chavezricky713,-0.43,2.33,0.0,1.0
KloKlo,-0.43,1.96,0.0,1.0
Manraj777,-0.43,1.33,0.0,1.0
Tayluma,-0.43,7.69,0.0,1.0
MrClassy86,-0.58,18.18,1.0,1.0
TWISTA57,-0.76,33.33,1.0,1.0
BMFDavis,-0.85,33.33,0.0,1.0
jeremy80,-0.99,2.33,0.0,1.0
bgmt,-1.33,0.58,0.0,1.0
Bulldawgg78,-1.33,3.57,0.0,1.0
LiloTheCat,-1.33,2.94,0.0,1.0
StockAlerts77,-1.33,0.25,0.0,1.0
yodapr,-1.33,0.47,0.0,1.0
ZiggyD,-1.45,1.47,0.0,1.0
SmartestMoney,-1.46,4.51,5.0,7.0
tammyvill,-1.67,10.53,1.0,1.0
ashu4213,-1.85,2.5,0.0,1.0
outsidethebox14,-2.09,100.0,1.0,2.0
BottomFeeder63,-2.22,7.14,0.0,1.0
mighty,-2.37,100.0,0.0,3.0
GLobster,-2.88,21.05,2.0,2.0
MonkFx,-3.2,31.25,3.0,2.0
onions86,-3.8,5.79,3.0,4.0
TickerhoundG,-4.36,8.33,0.0,3.0
GoodFerret,-4.45,5.88,0.0,1.0
JDEZ09,-5.08,5.0,1.0,3.0
Scaramouche1,-5.3,8.7,0.0,2.0
SPYDA,-5.88,60.0,0.0,6.0
diamondtrading,-6.07,10.34,3.0,6.0
Bradpenn,-7.25,7.14,0.0,1.0
jguilbert,-7.91,22.22,6.0,6.0
MoneyMoneyMaker,-16.75,19.05,18.0,22.0
furiouspicker,-22.6,5.23,4.0,23.0
