BULLPILL,28.8,100.0,9.0,4.0
ALLinCLEVELAND,11.5,47.22,16.0,18.0
Neefa42,3.96,3.85,1.0,0.0
dipmehta33,3.63,12.5,1.0,0.0
Krysztof,3.63,3.23,1.0,0.0
kmm1980,3.11,90.91,6.0,4.0
aollol,2.8,71.43,4.0,1.0
WhereAreWeNow,1.89,10.0,2.0,0.0
jas2,1.72,25.0,1.0,0.0
MadGhost,0.85,100.0,2.0,2.0
Dharr7,0.43,50.0,2.0,0.0
onlyvuzix,0.17,100.0,1.0,0.0
momulah,0.08,100.0,2.0,0.0
Gordie87,0.04,75.0,2.0,1.0
Terzman,-0.23,60.0,2.0,1.0
WonFiniTy,-0.37,0.84,0.0,1.0
StackSilver,-0.58,100.0,1.0,1.0
ZackMorris,-1.3,7.14,0.0,1.0
ssteph,-1.51,50.0,0.0,1.0
GetRichSlow,-1.54,33.33,0.0,1.0
andrew22690,-2.0,91.67,5.0,6.0
richgoldman,-2.15,16.67,0.0,1.0
naga00,-3.12,6.67,0.0,1.0
robinhood2037,-3.26,6.67,0.0,2.0
jldtrader,-3.36,50.0,0.0,1.0
arvr2016,-4.13,100.0,6.0,8.0
ACInvestorBlog,-4.62,0.8,1.0,3.0
hmgave,-5.51,16.22,2.0,4.0
M000,-10.75,75.93,19.0,22.0
Belle111,-11.88,100.0,16.0,11.0
cthompson,-68.21,100.0,36.0,52.0
randcap,-212.8,100.0,4.0,11.0
