thegunners,21.13,35.82,12.0,12.0
SyPTI,10.32,40.31,29.0,23.0
TheCypher,9.86,9.68,11.0,4.0
LongGod,7.47,17.31,7.0,2.0
deepak6311,2.36,11.11,1.0,0.0
csb043,2.04,11.11,3.0,1.0
1Twit2twiT3,2.01,33.33,1.0,2.0
bearcharts,1.79,0.7,1.0,1.0
JoeStocksNycDxb,1.56,7.69,2.0,0.0
LegendaryTrader,1.54,1.23,1.0,0.0
EvilCloudyy,1.54,1.15,1.0,0.0
BarterTrades,1.54,0.75,1.0,0.0
FonsieTrader,1.54,0.19,1.0,0.0
mbarelorenzo,1.54,0.15,1.0,0.0
ramzi77,1.54,2.5,1.0,0.0
GapUpPlz,1.54,1.61,1.0,0.0
ricciccir,1.54,14.29,1.0,0.0
Cberribomb,1.54,2.38,1.0,0.0
perrysmith1,1.54,0.35,1.0,0.0
BLD33,0.94,0.83,1.0,0.0
havy1369,0.92,1.41,1.0,0.0
lucidvision,0.81,5.2,13.0,12.0
Erpovia,0.53,3.06,3.0,0.0
greedandfear101,0.01,3.23,2.0,1.0
coastalsouthernllc,0.0,2.0,1.0,1.0
donald1934,-0.27,14.29,0.0,1.0
jwingmanbro,-0.62,2.27,0.0,1.0
shummy,-1.01,2.29,2.0,3.0
blackouttrading,-1.54,1.49,0.0,1.0
W0LF,-1.54,0.41,0.0,1.0
sanketnagrecha,-1.97,1.72,0.0,1.0
RookieTrader42,-1.97,2.5,0.0,1.0
ObitoTrading,-2.15,0.88,0.0,1.0
RT3DayTrader,-2.16,1.09,0.0,1.0
LongInvestor1,-2.17,1.02,0.0,1.0
bostonxtrader,-2.2,0.35,0.0,1.0
BiopharmaPro,-2.94,13.64,1.0,2.0
SDJB,-3.18,1.96,0.0,2.0
luckeee,-3.94,0.93,0.0,2.0
BloodBathMcGrath,-6.02,4.17,0.0,1.0
Fundman,-7.46,29.41,2.0,8.0
izzygoer5277,-7.72,10.67,3.0,5.0
Spartanofwallstreet24,-10.8,4.38,0.0,7.0
manolo34,-16.15,7.14,0.0,1.0
itbeginx,-20.41,12.04,10.0,26.0
