RodinLePenseur,16.98,100.0,5.0,2.0
Shad002,16.87,23.81,5.0,0.0
SunshineLight,15.05,100.0,2.0,0.0
pietro23,6.6,66.67,8.0,8.0
MakeMoney29,5.98,40.0,2.0,0.0
dnschnbrn,5.4,25.0,2.0,0.0
Dsaad11,4.44,100.0,2.0,0.0
LoCash,1.36,100.0,1.0,0.0
tylerdis,1.26,33.33,1.0,1.0
wildbill85,0.2,5.0,1.0,0.0
wilhema76,-0.15,100.0,0.0,1.0
mikefbi,-0.48,7.69,0.0,1.0
buonafortuna777,-1.11,100.0,7.0,6.0
Gprz123,-1.91,100.0,0.0,2.0
cynical1800,-4.06,1.69,0.0,1.0
Shotgun777,-10.77,27.27,0.0,3.0
SmallTymer,-13.37,57.14,0.0,4.0
riderdie,-100.0,100.0,0.0,1.0
mattwp125,-100.0,100.0,0.0,1.0
jlynch1,-210.93,100.0,5.0,9.0
sdrob,-284.64,94.12,23.0,9.0
