pac0369,47.52,11.2,12.0,2.0
Palove0303,43.12,86.36,11.0,8.0
AdmiralAckbar,23.36,7.02,3.0,1.0
dilutionjuice,21.76,35.71,4.0,1.0
hayntrader808,17.71,8.82,2.0,1.0
miladshaba,17.68,16.67,2.0,0.0
OfficialNivek,14.69,23.53,1.0,3.0
RyanCig,13.8,33.33,3.0,5.0
PCdaytrader,13.76,66.67,1.0,1.0
greedandfear101,13.45,14.29,3.0,3.0
Lease4Less,12.75,6.25,1.0,0.0
SKRHINO,12.22,25.93,5.0,2.0
FreeMoneycheckBio,11.28,20.0,2.0,0.0
jpoole524,10.78,9.09,1.0,0.0
Yoshimitzu81,9.87,50.0,1.0,0.0
ZenMusic,9.31,2.78,1.0,0.0
JMONEY19,9.08,18.18,3.0,1.0
niceman9,8.86,16.67,2.0,2.0
blackwood821,4.68,5.88,1.0,0.0
HundredMillionPlusDotCom,4.54,2.27,1.0,1.0
Knadlecamp,4.13,2.99,2.0,0.0
Opportunist10,4.04,1.33,1.0,0.0
UnluckyDiggs,4.01,33.33,1.0,0.0
FREEDISCORDINBIO,3.89,2.27,1.0,0.0
SmallProfits,3.23,3.85,1.0,0.0
xiaoke4490,3.17,10.0,1.0,0.0
Curtymovemaker,2.56,9.52,1.0,1.0
MONEY4MAKER,1.99,5.71,1.0,1.0
ChitownBull,1.76,16.67,1.0,0.0
zdp94,1.43,50.0,1.0,0.0
lcanas,0.48,6.67,1.0,0.0
bstocksb,-0.02,33.33,0.0,1.0
Franci5Drake,-0.03,45.45,3.0,2.0
TmaccAZ,-0.07,18.75,2.0,1.0
bilalkhushi,-0.14,5.26,0.0,1.0
smallAccount,-0.35,16.67,0.0,1.0
jtruex12,-0.48,5.26,0.0,1.0
facilitator,-0.49,33.33,0.0,1.0
Cecil3,-1.04,8.33,0.0,1.0
cashstock007,-1.06,11.11,0.0,1.0
Aburd10,-1.06,7.69,0.0,1.0
Vennz1989,-1.06,4.76,0.0,1.0
dannman,-1.1,23.08,1.0,2.0
CPint954,-1.13,5.88,0.0,1.0
ChartWars,-1.22,1.35,0.0,1.0
MoneyByTheCharts,-1.29,2.92,6.0,6.0
stams24,-1.68,33.33,0.0,1.0
GoldisDead,-1.73,11.76,2.0,2.0
Salecon,-1.74,10.53,1.0,1.0
AccuTrader,-1.87,14.29,0.0,1.0
SheepTrader,-2.25,9.09,0.0,1.0
alonzo11,-2.58,2.17,0.0,2.0
Abundant,-2.76,9.09,0.0,1.0
Ahri,-2.8,12.5,0.0,2.0
SniperJolt,-3.0,4.35,0.0,1.0
gm5cklee,-3.02,71.43,1.0,4.0
TheStockSinatra,-4.19,3.26,1.0,2.0
prejie,-4.33,5.56,0.0,1.0
SirTradeALot21,-4.38,6.67,0.0,1.0
tradesmctradey,-4.5,13.64,0.0,3.0
niram7,-4.91,11.11,1.0,1.0
BackToSchool,-5.11,5.56,0.0,1.0
etsai3,-5.47,10.53,0.0,2.0
WaltWiggles,-5.58,14.29,0.0,1.0
TraderinNYC,-5.67,9.09,0.0,1.0
Gastransporter,-5.86,3.03,0.0,1.0
PennySlots,-5.95,14.29,0.0,1.0
ZackMagic,-6.77,7.02,2.0,2.0
StockAlerts77,-6.86,0.85,0.0,2.0
BigDipper26,-7.24,14.29,0.0,1.0
Cowboyhat,-7.29,1.82,0.0,1.0
audigang2,-7.57,1.57,0.0,2.0
StockJockAT,-8.11,1.18,0.0,1.0
Mikep7703,-8.32,2.7,0.0,2.0
dln101,-9.95,3.45,0.0,1.0
tr1al,-10.84,33.33,1.0,4.0
StayAlivE,-11.92,10.0,0.0,1.0
ThatDuck,-15.8,1.3,0.0,1.0
GOLDFINGER5,-15.98,2.86,0.0,1.0
TradeEight,-17.88,16.67,0.0,3.0
TRADE4RICHES,-17.99,0.52,0.0,1.0
Sasha006,-18.51,3.7,0.0,3.0
ShortSqueezedVIP,-21.69,28.18,11.0,20.0
yodapr,-22.68,5.65,4.0,6.0
spookyserenity,-31.24,66.67,1.0,5.0
Seriouslal,-41.34,25.0,2.0,8.0
