Kufan11,8.89,5.81,4.0,1.0
rupert1,7.61,1.12,3.0,4.0
1986iamwallstreet,5.69,4.55,1.0,0.0
pumpdaddy,5.69,2.13,1.0,0.0
itsallaboutheoptions,5.65,0.27,1.0,1.0
Rashar10,3.24,12.5,1.0,0.0
69roadrunner,3.24,14.29,1.0,0.0
delsol9400,2.11,3.9,1.0,2.0
Thedean1010,1.9,2.7,1.0,0.0
toro365,1.6,7.14,3.0,2.0
TrendTraderX,1.32,0.93,1.0,0.0
StockTrader234,1.31,0.95,2.0,0.0
pogoking,1.21,7.69,1.0,0.0
FIORUGGIERO1,1.21,2.63,1.0,0.0
HostessCityTrading,1.18,1.14,1.0,0.0
spherehere,1.03,0.15,1.0,0.0
RelentlessOptimist,0.98,0.81,2.0,2.0
vbcapital,0.94,0.14,1.0,0.0
Silverz79,0.94,100.0,1.0,0.0
katopalov,0.74,25.0,1.0,0.0
KK1415,0.46,1.41,1.0,0.0
dimitar2,0.44,3.57,1.0,0.0
Alipapa,0.44,2.22,1.0,0.0
WallStreetWhisperer,0.44,2.7,1.0,0.0
CCase4,0.05,4.55,1.0,0.0
jamesbonboi,0.05,1.43,1.0,0.0
JustBenny,0.05,0.43,1.0,0.0
MaisonPark,0.05,2.78,1.0,0.0
KentsBrokerage,-0.05,1.35,0.0,1.0
LewisAung,-0.05,3.45,0.0,1.0
TaxAnalyst,-0.13,13.51,2.0,3.0
mastodon,-0.14,11.11,0.0,3.0
getmoneymakemoney,-0.19,1.56,0.0,4.0
gphgen,-0.44,21.43,1.0,2.0
JimInvestor,-0.54,2.63,0.0,3.0
CheWWY,-0.55,4.29,2.0,1.0
DominantInvestorsApp,-0.6,0.48,0.0,1.0
SGDNYC,-0.78,33.33,0.0,1.0
AlexVargas,-0.78,11.11,0.0,1.0
Dkamm1,-0.83,25.0,1.0,1.0
hinduhamma,-1.04,0.52,1.0,1.0
aspengold,-1.09,25.0,0.0,1.0
IvanIlyich,-1.18,33.33,0.0,1.0
SalmanAziz,-1.32,0.44,0.0,1.0
ElonBust,-1.33,7.32,0.0,3.0
BullYa,-1.9,0.24,0.0,1.0
Vilya,-1.91,9.76,3.0,1.0
topalov2015,-1.94,25.0,0.0,1.0
Garka,-2.0,1.2,1.0,1.0
Frowns88,-2.6,25.0,0.0,1.0
sleekOptions,-3.21,0.52,11.0,16.0
dionel,-4.38,44.44,4.0,4.0
OphirGottlieb,-5.69,0.44,0.0,1.0
LowercaseCapital,-5.69,1.72,0.0,1.0
quaintsow1,-5.69,1.3,0.0,1.0
Nightmare25,-6.02,21.21,9.0,5.0
ACInvestorBlog,-7.98,0.46,2.0,3.0
MrLe,-11.02,2.55,1.0,4.0
mzliz,-11.29,5.56,2.0,2.0
lcc007,-11.45,5.26,4.0,3.0
