aslanyan,10.92,24.14,4.0,3.0
BeCOYOS,8.39,2.52,4.0,0.0
rds74zips,8.26,4.69,3.0,0.0
Narcisprince,3.0,33.33,1.0,0.0
punky,2.65,16.67,1.0,0.0
howardlindzon,2.47,7.14,1.0,0.0
PB316,1.87,1.1,1.0,0.0
pc93,1.7,3.7,1.0,0.0
CChartist,1.61,1.64,1.0,0.0
wintershere,1.03,5.26,1.0,0.0
SalmanAziz,0.77,1.31,3.0,0.0
FlynancialAnalyst,0.36,0.52,1.0,0.0
insticttrader,0.36,12.5,1.0,0.0
Cool31286,0.26,1.69,1.0,0.0
vacha,0.1,0.6,1.0,0.0
M4CH1N3,-0.19,100.0,2.0,3.0
anakinstarkiller,-0.26,14.29,0.0,1.0
nycdigital,-0.27,9.09,0.0,1.0
DrM2022,-0.32,4.35,0.0,1.0
Helper,-0.36,0.26,0.0,1.0
JustBenny,-0.4,0.43,0.0,1.0
sanketnagrecha,-0.4,1.72,0.0,1.0
LiveTradePro,-0.84,0.15,0.0,1.0
NDX100,-0.84,1.11,0.0,1.0
ecommerceshares,-1.09,7.5,2.0,1.0
drknmstr,-1.48,16.67,0.0,1.0
Giants2017,-1.59,1.02,0.0,1.0
Chatking,-1.69,33.33,0.0,2.0
chessNwine,-1.78,2.7,0.0,1.0
dhasone225,-1.78,0.78,0.0,1.0
Doozio,-2.45,1.11,3.0,2.0
v3r,-2.85,16.0,1.0,3.0
Tkyang99,-2.97,12.5,0.0,1.0
antishock,-3.0,5.88,0.0,1.0
contrarianduck,-3.0,1.2,0.0,1.0
InvestmentResearch,-3.0,0.22,0.0,1.0
jamesbonboi,-3.0,1.43,0.0,1.0
NotoriousBIG1234,-3.0,16.67,0.0,1.0
PittsburghTrader,-3.0,0.44,0.0,1.0
ppanf,-3.0,14.29,0.0,1.0
TraderQueen,-3.0,5.0,0.0,1.0
KRaul,-3.56,5.13,0.0,2.0
Thump604,-3.71,37.5,1.0,5.0
s0phisticatedtrdr,-3.93,0.46,1.0,3.0
superjamono,-3.95,66.67,0.0,2.0
jrobbins64,-4.56,3.57,0.0,2.0
Benjamin99,-5.91,66.67,0.0,4.0
tchalla,-5.99,50.0,0.0,2.0
Jeremyttt,-6.2,9.68,2.0,4.0
AUTigersGrad,-6.22,25.0,0.0,1.0
moneylongtime,-6.22,12.5,0.0,1.0
shutupliar,-6.22,2.5,0.0,1.0
watchcloselyCHEF,-6.22,3.12,0.0,1.0
moneywide,-6.39,1.01,1.0,4.0
OHG1,-7.07,10.0,0.0,2.0
doop1988,-8.99,11.11,0.0,3.0
lcc007,-11.11,6.77,2.0,7.0
OphirGottlieb,-11.98,7.11,5.0,11.0
mastodon,-11.99,14.81,0.0,4.0
FullyProfitable,-12.01,17.54,4.0,6.0
ohg,-13.95,15.15,0.0,5.0
whan7,-15.3,65.52,9.0,10.0
pach17,-20.38,91.49,18.0,25.0
DetroitDaveOptionsPlayer,-152.71,26.82,8.0,62.0
