Ortho91,59.63,7.69,19.0,4.0
Hotsushiking,28.4,34.78,24.0,8.0
magicsf18,15.99,34.29,11.0,1.0
Stumanatee,7.93,100.0,6.0,2.0
ishaansandhir,7.7,11.11,6.0,4.0
BuynSell19,4.97,100.0,3.0,2.0
LamboMoonski,4.8,66.67,3.0,1.0
GoHard,3.19,25.0,1.0,0.0
SavageInvester,3.19,11.11,1.0,0.0
clttwits,2.97,44.44,3.0,1.0
BennyBlanco10,2.83,10.0,1.0,0.0
Handsome84,2.33,4.0,1.0,1.0
LoganFive,1.73,13.33,2.0,0.0
biotechBull,1.3,33.33,1.0,0.0
samzaidii,1.23,50.0,2.0,0.0
themagicfly,1.0,5.88,1.0,0.0
Chasing,0.98,7.69,1.0,2.0
MiscManiac,0.98,1.15,1.0,0.0
xaba9916,0.98,4.76,1.0,0.0
ShortSuckieTuckie,0.43,20.0,1.0,0.0
rickalter,0.25,0.28,1.0,0.0
LukeO,0.15,7.69,1.0,0.0
AnalystRipper,-0.25,30.77,2.0,2.0
mickeytang,-0.64,16.67,0.0,1.0
CaptainTwits,-1.05,20.0,7.0,3.0
StockIt21,-1.72,0.41,0.0,2.0
AlbertDavisTrust,-3.11,5.26,0.0,1.0
DamnIshouldaSold,-3.32,5.08,1.0,2.0
stockyappleseed,-3.88,44.12,6.0,9.0
