hll8848,16.64,79.17,14.0,5.0
50YearPlan,11.96,90.91,11.0,9.0
BULLPILL,8.05,12.5,8.0,0.0
Thegreatj11,4.0,14.88,17.0,19.0
primecause,3.82,17.07,3.0,4.0
minnionmoney,3.8,0.44,1.0,0.0
HSH2018,3.55,0.74,1.0,0.0
johnjameson,2.7,100.0,2.0,0.0
justin17,1.47,6.38,3.0,0.0
WafflesNSyrup420,1.45,75.0,2.0,1.0
hippomoimoi,1.28,7.14,1.0,0.0
Benjamins4Me,1.27,14.29,1.0,0.0
BeCOYOS,1.14,5.03,1.0,7.0
furiouspicker,1.12,0.19,1.0,0.0
rchilso,1.12,33.33,1.0,0.0
ElZocko2,1.09,0.92,1.0,0.0
ymd99,1.09,12.5,1.0,0.0
hgede,0.9,100.0,1.0,1.0
semantics,0.71,50.0,2.0,0.0
Jarbsss,0.38,2.5,1.0,0.0
BenYiju,0.19,4.17,1.0,0.0
lisab1,0.15,100.0,2.0,3.0
StockAlerts77,0.03,0.25,1.0,0.0
jamesbonboi,0.0,2.86,1.0,1.0
FIORUGGIERO1,-0.32,2.63,0.0,1.0
jayrome11,-0.71,0.36,0.0,1.0
hulk09,-0.76,4.55,0.0,1.0
Andygotnews,-1.01,9.09,0.0,2.0
misterskyline,-1.16,7.69,0.0,1.0
Donkeybrains,-1.19,7.69,0.0,1.0
kuw1kuw1,-3.17,6.45,1.0,1.0
Salecon,-3.55,4.17,0.0,1.0
Sexaddict,-3.59,2.25,1.0,4.0
rod135,-3.8,0.96,0.0,1.0
herecomes2017,-5.4,9.68,0.0,3.0
AuntMarie,-9.75,14.77,30.0,49.0
TraderSoup,-10.95,14.36,13.0,15.0
Runners,-11.07,35.71,0.0,5.0
jamaicajoe,-12.36,50.0,1.0,5.0
jaydilks,-14.46,11.86,4.0,10.0
MonkeyBusiness59,-16.41,7.61,1.0,6.0
Oracleofny,-17.64,24.56,10.0,4.0
Shamwil,-19.56,93.33,7.0,7.0
Ulieq4ST,-24.44,4.23,1.0,2.0
LORAXX,-34.3,25.0,2.0,17.0
xile737,-39.36,7.89,3.0,3.0
somnium,-42.7,33.33,0.0,2.0
AaronGLow,-49.42,100.0,8.0,14.0
johncocktoasten,-51.25,100.0,7.0,11.0
