sleekOptions,5.45,0.46,10.0,14.0
VegasRenegade,4.02,11.54,6.0,0.0
Doozio,3.17,1.11,4.0,1.0
biotex,3.09,5.56,2.0,0.0
JDR1983,2.88,0.17,1.0,0.0
UtahJeep,2.27,0.56,1.0,0.0
MRWIGGLESTICK,1.97,23.53,4.0,0.0
fmrick,1.65,4.23,3.0,0.0
oestelle,1.64,12.5,1.0,0.0
DayWatch9910,1.57,13.33,2.0,0.0
AKPOWPOW,1.35,12.5,1.0,0.0
Labelguy1122,1.35,0.63,1.0,0.0
LeftyT,1.33,0.68,1.0,0.0
traderskylar,1.16,20.0,1.0,0.0
PensionPulse,1.09,3.33,1.0,0.0
xiaoke4490,1.07,5.88,1.0,0.0
greensideup,1.01,3.33,1.0,0.0
Bombay55,0.99,2.89,4.0,1.0
ells13,0.95,0.24,1.0,0.0
dloeb,0.94,1.79,1.0,0.0
Fundman,0.71,8.82,2.0,1.0
RealAnalysis,0.57,2.87,4.0,3.0
Noredsplease,0.56,1.04,1.0,0.0
mansweetnsour,0.56,50.0,1.0,0.0
Nova1966,0.49,100.0,1.0,0.0
Kbanya22,0.26,4.35,1.0,0.0
ModelsandBottles,0.2,4.44,1.0,1.0
NewbieInvester,0.14,8.16,2.0,2.0
mkjms,0.12,100.0,4.0,3.0
allstarcharts,0.04,25.0,1.0,0.0
FlynancialAnalyst,-0.01,1.04,1.0,1.0
zmr,-0.04,2.5,0.0,1.0
AverageDown,-0.04,5.26,0.0,1.0
dskusa,-0.07,0.27,0.0,1.0
KashFloh,-0.11,1.67,0.0,1.0
32Trades,-0.16,3.57,1.0,1.0
corruptmarket,-0.28,2.44,0.0,1.0
SmarTrader1,-0.42,100.0,0.0,1.0
BulletKotH,-0.42,2.17,0.0,1.0
Partridge,-0.43,0.19,0.0,1.0
WeeGoody,-0.45,1.14,0.0,1.0
scalp3r,-0.47,100.0,0.0,1.0
DomLuminous,-0.48,0.4,0.0,1.0
Buylowsellreallyhigh,-0.49,16.67,0.0,1.0
getrichordietryin20,-0.52,28.57,0.0,2.0
nickoftime,-0.56,14.29,0.0,1.0
jaydogg17,-0.56,0.6,0.0,1.0
blackdeath,-0.66,20.0,2.0,3.0
AdamAlpha,-0.92,15.79,1.0,2.0
Prospern,-0.98,5.71,0.0,2.0
WarrenPuffett,-1.01,0.77,0.0,1.0
kelley4542,-1.01,7.69,0.0,1.0
spherehere,-1.08,0.15,0.0,1.0
longr,-1.16,8.33,0.0,1.0
usacoder,-1.51,6.06,0.0,2.0
Sieppo,-1.57,1.34,0.0,2.0
fearthisraptor,-1.61,1.79,0.0,1.0
themoneytrail,-1.74,1.87,0.0,2.0
Frauggy,-1.97,1.67,0.0,1.0
byebyemoney,-2.01,27.27,0.0,3.0
aa4fv,-2.05,16.67,0.0,2.0
ebensteez,-2.08,2.27,0.0,2.0
LiveTradePro,-2.6,1.61,5.0,6.0
NachoBank,-8.76,7.69,0.0,9.0
