ThisIsPatrik,146.15,2.94,4.0,0.0
Mooonwalker,112.69,20.0,3.0,0.0
mwk4608,61.2,58.33,4.0,3.0
Relentless17,42.75,20.0,1.0,0.0
Obiwolf,38.91,2.94,1.0,0.0
Dowager,37.08,18.18,2.0,0.0
TeflonDon30,30.49,3.57,1.0,0.0
bottlerocket2,26.61,33.33,1.0,0.0
TRADE4RICHES,22.71,2.08,2.0,2.0
DBlock1577,18.98,100.0,1.0,0.0
hallteibe6,18.36,12.5,1.0,0.0
Bk13,14.66,100.0,1.0,0.0
Pulverizer,14.37,1.89,1.0,0.0
Nedwin513,13.29,12.5,1.0,0.0
Deadpool03,12.91,16.67,1.0,0.0
dror76,11.61,7.14,1.0,0.0
RT3DayTrader,8.14,7.69,1.0,0.0
mani84,6.48,5.56,1.0,0.0
TraderAi,4.76,6.67,1.0,0.0
Ravnen,3.18,1.75,1.0,0.0
TradingKingEric,-1.36,7.14,0.0,1.0
furiouspicker,-3.74,4.44,0.0,2.0
Superdad2014,-3.93,10.0,0.0,1.0
mcacace89,-5.69,100.0,0.0,2.0
Maxydeartino,-10.5,100.0,0.0,1.0
GoSox,-10.9,10.53,0.0,2.0
bartovjc47,-11.22,33.33,2.0,2.0
thrincor,-13.87,3.77,0.0,2.0
Wormeaful,-14.04,5.0,0.0,1.0
breve,-14.27,8.33,0.0,1.0
BottomFeederShark,-16.04,5.26,0.0,1.0
steph79,-19.56,4.35,0.0,1.0
WXMan15,-19.68,3.85,0.0,1.0
hayntrader808,-25.73,11.76,0.0,4.0
Code14,-49.83,19.05,0.0,4.0
Nostrildammus,-50.21,0.85,0.0,1.0
MoneyMaker160,-64.91,10.0,0.0,3.0
Ge8888,-65.22,30.77,2.0,6.0
Slingshot,-206.54,1.9,0.0,24.0
