ians,21.95,2.86,4.0,2.0
jrobbins64,21.5,1.79,1.0,0.0
Motorcitymayhm,9.23,40.12,26.0,41.0
jackofalltrade,5.79,14.29,9.0,0.0
ern1in,2.22,0.91,1.0,0.0
NDX100,1.97,2.22,2.0,0.0
mthinker,1.67,16.67,2.0,0.0
pharmd2828,1.13,100.0,2.0,1.0
SlumLords,1.06,6.25,3.0,0.0
triniblockchain,0.99,0.65,1.0,0.0
finsel,0.84,16.67,1.0,0.0
bigdriverx,0.4,2.7,1.0,0.0
doctordinero,0.26,2.33,1.0,0.0
ilvbiotkkkk,-0.1,46.15,5.0,7.0
SouthernItUp,-0.19,2.67,1.0,1.0
serbano,-0.99,0.29,0.0,1.0
tickertutor,-0.99,0.1,0.0,1.0
BARNIMAL,-1.43,9.09,0.0,2.0
DominantInvestorsApp,-1.66,0.48,0.0,1.0
allawatis,-2.17,11.11,0.0,2.0
Orkay,-2.84,14.81,1.0,3.0
CheWWY,-2.96,4.29,0.0,3.0
sisacsson,-6.73,9.59,1.0,6.0
