tradingrules,118.78,78.57,10.0,1.0
Sizzleman,7.79,100.0,11.0,7.0
shaibusiness,2.62,48.0,6.0,6.0
bakun,1.83,20.0,1.0,0.0
Hakop,-0.97,16.67,1.0,1.0
ZenMusic,-3.0,5.56,0.0,2.0
LazyWaysef,-3.36,100.0,2.0,4.0
DirtPoorFailson,-4.78,33.33,0.0,1.0
IBUYBAGs,-11.29,61.11,3.0,8.0
ChrisL86,-12.31,17.19,2.0,9.0
dannman,-17.0,76.92,2.0,8.0
Trumptrain69,-69.43,73.91,7.0,10.0
eton88,-95.65,100.0,6.0,5.0
stockjock2424,-200.0,28.57,0.0,2.0
tnehme,-400.83,22.73,0.0,5.0
txandco,-408.59,83.33,1.0,9.0
