SimbaDiesel,47.4,75.0,12.0,3.0
PinnacleTrading,29.29,9.09,5.0,0.0
ming2377,27.9,37.14,11.0,2.0
sd3232,15.4,31.82,5.0,2.0
thetrdr1,12.93,15.15,4.0,1.0
InsProf,12.64,100.0,7.0,1.0
toro365,12.0,1.43,1.0,0.0
invesders,11.66,46.15,4.0,2.0
Finallythere,9.27,8.33,7.0,3.0
Stockguru26,9.24,16.67,1.0,0.0
ieatcat,8.51,15.0,3.0,0.0
RightThing,7.76,54.84,11.0,6.0
InvestmentResearch,7.51,1.8,4.0,4.0
SucksessfulTrader,5.68,14.71,3.0,2.0
CartheGreenskeeper,5.58,20.0,2.0,0.0
thaniga18,5.46,5.56,5.0,0.0
hempnitize,4.84,80.56,11.0,18.0
Bestiuk,4.62,6.45,2.0,0.0
Rodzilla01,4.6,5.04,13.0,18.0
itsallaboutheoptions,4.39,0.69,3.0,2.0
ChuckDoesStuff,4.25,4.35,1.0,0.0
ShenandoahCorp,4.25,9.09,1.0,0.0
jw3,3.89,0.55,1.0,0.0
PRINC,3.81,8.89,1.0,3.0
avidtrader31,3.71,50.0,2.0,1.0
getmoneymakemoney,3.52,2.33,3.0,3.0
bigboy2020,3.51,22.22,2.0,0.0
pauleev,3.5,3.81,4.0,0.0
stockilluminatus,3.47,0.4,1.0,0.0
BenevolentStockCharts,3.21,0.87,1.0,0.0
Farekh,3.02,16.67,1.0,0.0
apmex73,2.87,10.0,2.0,1.0
traderftw,2.72,10.0,1.0,0.0
jellyrolll,2.56,50.0,1.0,0.0
FilthyRichStocks,2.44,25.0,1.0,0.0
hoosierjch,2.21,25.0,1.0,0.0
NOLAsnow,2.15,5.0,3.0,0.0
UpDownSidways,2.05,4.73,3.0,4.0
Yantalameo,1.86,50.0,10.0,10.0
GatorTrader305,1.72,50.0,1.0,0.0
tony93,1.72,0.53,1.0,0.0
samsquanch,1.65,100.0,1.0,0.0
TradeNice,1.65,8.33,1.0,0.0
spherehere,1.57,0.15,1.0,0.0
sldopm,1.33,2.13,1.0,0.0
angelito16,1.31,3.33,1.0,0.0
Teslray,1.31,6.25,1.0,0.0
TrueDatt,1.31,25.0,1.0,0.0
youngtrendsetter,1.31,7.69,1.0,0.0
AdamAlpha,1.19,5.26,1.0,0.0
Gc6866,1.19,3.57,2.0,0.0
jrocketshop,1.13,1.92,1.0,0.0
TheChartiste,0.88,7.41,1.0,1.0
tnadim,0.37,0.72,1.0,0.0
ricobano78,0.34,13.33,3.0,1.0
guygentile,0.31,0.58,1.0,0.0
pooladdict247,0.3,2.22,1.0,0.0
