BluHorseSho,22.32,16.42,10.0,1.0
Rodzilla01,10.07,0.98,4.0,2.0
lisa54,6.19,15.38,2.0,0.0
mattnv,6.05,17.65,5.0,1.0
Tiger74Trader,5.87,11.32,5.0,1.0
PMD777,4.62,28.57,3.0,3.0
SPG565,1.56,7.02,3.0,1.0
UdallTechStrat,1.26,2.0,1.0,0.0
esteff72,0.96,2.04,1.0,0.0
rten10,0.52,66.67,1.0,1.0
arjunreddy,0.16,5.77,1.0,2.0
TexasPapi,-0.28,25.0,0.0,1.0
JoceCapital,-0.41,3.85,0.0,1.0
tradingrules,-0.53,1.79,0.0,1.0
citizentod,-0.54,25.0,0.0,1.0
Gobabygo,-0.54,3.33,0.0,1.0
eb909,-0.88,33.33,0.0,1.0
Shortsrcocksuckers,-0.88,16.67,0.0,1.0
Berserk74,-1.75,1.03,0.0,1.0
StockMatt1,-1.75,4.35,0.0,1.0
freddy0601,-1.85,7.69,0.0,1.0
mbarelorenzo,-1.85,0.15,0.0,1.0
swingtradrr,-1.95,1.35,0.0,1.0
Rich30,-1.96,10.0,0.0,1.0
Schlarson,-1.96,100.0,0.0,1.0
