TRADERUP,6.51,7.32,3.0,0.0
tamsal,5.33,16.67,1.0,0.0
JDeutsch,4.95,7.69,3.0,0.0
PaddingtonBear,4.18,2.44,2.0,1.0
shackreal,3.47,3.39,2.0,0.0
LiveTradePro,3.44,2.79,12.0,7.0
DominantInvestorsApp,3.33,0.96,2.0,0.0
Ace8Trades2Day,1.74,2.17,1.0,0.0
yidarmy,1.54,0.53,1.0,0.0
TheTeachingTrader,1.42,0.65,1.0,0.0
HurtByBubble,1.01,10.0,1.0,0.0
BTrades23,0.95,3.12,1.0,0.0
ACInvestorBlog,0.95,0.09,1.0,0.0
tickertutor,0.95,0.1,1.0,0.0
Lazio1982,0.69,1.83,1.0,1.0
clays26,0.03,1.79,1.0,3.0
SurfingSilver,-0.31,3.57,0.0,1.0
eStockPicks,-1.28,0.67,1.0,1.0
NotoriousBIG1234,-1.54,16.67,0.0,1.0
ChrisGDC,-2.17,1.08,0.0,1.0
mechatronic86,-2.17,1.39,0.0,1.0
SuperWW,-2.17,1.82,0.0,1.0
Doozio,-3.12,0.44,0.0,2.0
8BALLIAM,-4.69,16.67,0.0,1.0
deafmutes,-5.36,10.71,0.0,3.0
sulphuricacid,-12.29,4.48,0.0,3.0
