Chingga888,6.66,2.73,3.0,0.0
hmgave,3.38,3.19,1.0,2.0
completelywipedout,1.21,16.67,2.0,1.0
bogtrading,1.13,0.46,1.0,0.0
bra1loga,1.13,3.33,1.0,0.0
BullishTradings,1.13,0.26,1.0,0.0
DFK,1.13,2.33,1.0,0.0
FonsieTrader,1.13,0.19,1.0,0.0
luv2rip,1.13,0.3,1.0,0.0
ACInvestorBlog,0.96,0.09,1.0,0.0
TheMarketWizard1,0.32,2.27,1.0,3.0
BirdsEyePix,0.13,4.76,1.0,0.0
Divine4,-0.84,8.33,1.0,1.0
gladIsoldsph,-0.9,0.92,0.0,1.0
themarketmaker,-0.9,12.5,0.0,1.0
dontfollowme20,-0.93,1.46,1.0,8.0
skrochta,-0.96,15.0,1.0,2.0
ssp33dy,-2.65,2.08,0.0,1.0
mbarelorenzo,-3.71,0.15,0.0,1.0
topstockalerts,-3.71,0.09,0.0,1.0
shortandlongtrader,-3.91,3.55,4.0,2.0
neo55,-22.31,8.16,1.0,7.0
GiacomoFanucci,-23.89,20.45,1.0,8.0
seppa1,-25.27,100.0,3.0,9.0
