PersianTrader100,319.97,100.0,376.0,409.0
Mongul23,181.66,99.1,182.0,258.0
NR4U,125.5,95.56,38.0,5.0
imakemoney,107.68,72.93,105.0,27.0
ThePoodleofWallStreet,97.34,89.41,263.0,159.0
roni76,90.16,82.77,110.0,87.0
GreenSpace,81.66,63.13,228.0,200.0
MajinTru,80.7,22.6,61.0,38.0
TraderKevin,80.46,77.59,33.0,12.0
sistk,77.19,46.15,40.0,8.0
Vrodcarpediem1,70.26,96.88,38.0,24.0
jsheridan,67.96,96.51,51.0,32.0
Daytripper,57.58,85.71,57.0,45.0
EderT,55.39,14.2,22.0,3.0
flynavy99,51.95,88.89,57.0,39.0
Moneystagger,49.69,95.8,64.0,50.0
thijssie8,47.22,96.92,52.0,11.0
pbank86,46.97,40.0,31.0,7.0
CG0R,44.19,21.98,16.0,4.0
fareedg,42.13,97.62,75.0,48.0
DonkeyKongTrader,39.07,26.76,12.0,7.0
sebastian66,37.24,95.0,107.0,102.0
primarywatcher,36.96,96.77,21.0,9.0
CK89,36.28,59.26,31.0,17.0
WhoVotedTrump,35.45,44.44,24.0,20.0
GettingPaid,34.77,20.12,21.0,12.0
KrisCarr,34.53,100.0,28.0,7.0
tnehme,33.27,9.39,16.0,7.0
DaoofDow,33.15,2.3,5.0,1.0
Moneyking,32.7,10.13,8.0,0.0
Helper,31.67,4.21,13.0,3.0
henry4867,31.25,6.15,15.0,9.0
rocko1492,30.76,100.0,25.0,7.0
Highwayone,30.67,100.0,17.0,3.0
vicheater,30.65,80.36,26.0,19.0
4LT3,30.48,96.33,57.0,48.0
Greenteadrinker,30.02,57.14,25.0,7.0
sai1000,29.99,86.36,17.0,2.0
CheWWY,29.48,40.0,21.0,7.0
ItsAllGone,29.28,30.77,12.0,4.0
Alenstarl,28.88,42.68,40.0,27.0
Badfish843,28.83,5.88,10.0,2.0
ironwill21,28.76,5.84,10.0,7.0
BullWithWings,28.71,19.42,31.0,16.0
ZackMagic,28.26,28.45,42.0,26.0
Freddybeach,28.24,100.0,34.0,20.0
cazualX0X0,27.69,100.0,22.0,7.0
Alaskaboi78,27.3,94.12,15.0,1.0
AKTrades2,27.28,24.66,15.0,3.0
Monkeyy,25.82,48.03,38.0,35.0
Saitutti,25.77,83.09,132.0,148.0
stringsoflife,25.72,100.0,25.0,44.0
Biotech2016,24.76,18.42,7.0,0.0
RelentlessOptimist,24.57,2.43,9.0,3.0
WannaMillion,24.55,36.36,8.0,4.0
Housechedda,24.49,100.0,47.0,31.0
BullYa,23.68,12.32,22.0,30.0
Jim123456,23.01,90.48,20.0,18.0
richburatino,21.98,70.37,12.0,7.0
dwoloschak,21.37,71.43,16.0,4.0
moneyflowtrdig,21.03,57.03,25.0,48.0
ProfitFTW,20.58,32.0,12.0,4.0
SomaHands,20.48,2.88,9.0,0.0
Nightrise,20.33,20.73,11.0,6.0
Giants2017,19.92,12.24,8.0,4.0
Kufan11,19.77,11.63,5.0,5.0
sean1967,19.41,10.34,6.0,0.0
trader1986a,19.29,15.31,12.0,3.0
DaVinciKnows,19.27,17.07,18.0,3.0
MaximumGains,19.15,78.38,20.0,9.0
HappyHero520,19.1,63.16,17.0,7.0
jhernandez1987,18.23,100.0,18.0,13.0
ValueTrading,18.18,2.62,6.0,0.0
Bullt2005,18.1,57.14,10.0,2.0
dirtygottleib,18.04,13.64,9.0,0.0
NinefingerMike,18.0,100.0,59.0,19.0
StockTwerker,17.9,100.0,13.0,5.0
TGMF,17.83,12.5,7.0,1.0
marcoRua,17.2,90.91,22.0,8.0
Chanel26,17.0,17.14,5.0,1.0
whodunnit1,16.85,3.41,6.0,0.0
xile737,16.83,32.89,13.0,12.0
jackiedan,16.77,26.83,7.0,4.0
protrader55,16.62,4.66,7.0,2.0
Haxbox,16.52,10.31,8.0,2.0
StocksWithPossibilities,16.44,43.48,7.0,3.0
LuTrade1,16.24,100.0,9.0,2.0
rogelio817,16.11,100.0,11.0,1.0
GetRichSlow,15.95,22.22,10.0,2.0
BigDream123,15.93,64.29,4.0,5.0
sitmbn,15.73,99.66,138.0,152.0
TheOracleOfStockTwits,15.68,4.3,8.0,0.0
linguist20,15.32,90.0,7.0,2.0
atruswell,15.0,53.62,25.0,12.0
TronX1,14.75,32.08,12.0,5.0
kevinyyh,14.51,52.94,8.0,1.0
Matedor,14.48,1.94,2.0,0.0
Jupiter250x,13.81,99.54,495.0,589.0
niboom89,13.76,64.0,9.0,7.0
simpletwitt,13.69,25.0,6.0,1.0
tukm,13.67,12.33,7.0,2.0
JimInvestor,13.67,18.42,16.0,5.0
MooseT,13.62,13.33,6.0,2.0
herwood14,13.36,94.12,20.0,12.0
bc4,13.33,33.33,8.0,2.0
cas9791,13.0,6.33,4.0,1.0
quadrifoglio,12.84,100.0,7.0,2.0
prospektor,12.68,25.0,7.0,0.0
SongSong1,12.66,30.93,37.0,36.0
wingie,12.62,100.0,15.0,17.0
mikel3113,12.36,40.0,3.0,1.0
hibiscus,11.72,17.24,5.0,0.0
KapitalGain,11.69,75.0,5.0,1.0
Chewy718,11.64,100.0,6.0,2.0
brosseidon,11.59,27.78,5.0,0.0
welfarecheese,11.26,66.67,4.0,0.0
SC500,11.13,80.0,3.0,1.0
Rageman,10.86,10.0,4.0,0.0
DestroyTheCoiner,10.78,64.1,13.0,12.0
lsufanmaybe,10.74,41.67,5.0,0.0
BEARtrader23,10.71,3.7,2.0,0.0
smogvestor,10.66,44.44,5.0,3.0
TradingProfessor,10.57,66.47,59.0,52.0
Rottieluvr,10.56,3.64,3.0,1.0
marcelausz,10.56,4.1,4.0,1.0
JBlair1230,10.45,100.0,33.0,48.0
SummitTrader,10.37,38.89,5.0,2.0
Sierpi,10.36,7.2,9.0,9.0
volume88,10.3,54.05,10.0,10.0
muxr,10.14,100.0,4.0,0.0
LongshotRisingSun,9.91,100.0,10.0,0.0
Tsx10Bagger,9.82,8.33,5.0,0.0
crash45,9.76,22.73,3.0,2.0
frank59,9.74,50.0,3.0,0.0
WestTown,9.67,2.23,4.0,1.0
Arthemis,9.37,17.65,3.0,0.0
donthateme,9.31,12.73,7.0,7.0
GambitSE,9.14,91.89,25.0,9.0
BlessedFinance,9.1,90.0,7.0,2.0
JustBenny,8.89,3.43,6.0,2.0
BIGKG,8.87,2.58,11.0,7.0
ROFLCOPTORDOWN,8.49,7.84,4.0,0.0
Zerxks,8.41,47.62,12.0,18.0
joytom,8.28,100.0,3.0,0.0
UzzalH,8.2,100.0,28.0,22.0
Tonydepoi,8.19,36.36,4.0,0.0
BayDayTrader,7.98,39.47,8.0,7.0
BearLoot,7.97,71.43,2.0,3.0
