Jdogg85,8.51,25.0,5.0,3.0
mookieman99,4.79,33.33,3.0,0.0
SavageInvester,2.64,44.44,2.0,2.0
ChickenTendies,1.87,10.0,2.0,0.0
Bowtech32,1.86,6.25,2.0,0.0
aiden1,1.7,7.14,1.0,0.0
Erpovia,0.24,1.02,1.0,0.0
cashstock007,0.04,11.11,1.0,0.0
milgirl92,0.0,0.93,0.0,1.0
DonaldlTrump,0.0,1.2,0.0,1.0
bgmt,-0.11,0.58,0.0,1.0
lagoswallstreet,-0.11,3.03,0.0,1.0
PickEmLow,-0.22,0.61,0.0,2.0
Losingtoomucx,-0.72,0.63,0.0,1.0
winner5136,-0.93,4.0,1.0,2.0
BullishTradings,-1.39,0.26,0.0,1.0
rywave7,-1.57,25.0,0.0,1.0
ZackMorris,-1.75,1.47,4.0,1.0
StockAuthority,-1.96,1.75,0.0,5.0
Maxxwall,-2.1,0.29,0.0,1.0
nazif7,-2.18,7.69,0.0,1.0
stewpackard,-2.31,14.81,1.0,3.0
tufael,-8.27,14.29,1.0,1.0
StockProGilb,-9.73,0.65,0.0,1.0
vishy,-9.73,1.05,0.0,1.0
SwingTradah,-11.48,15.62,2.0,3.0
XxTradeMaster69xX,-14.35,8.33,0.0,1.0
akmingle,-14.35,14.29,0.0,1.0
jck42straw,-15.79,14.81,1.0,3.0
BullMaan,-19.47,15.38,0.0,2.0
winnerwinnerchxdinner,-19.47,2.7,0.0,2.0
DarwinCharles,-26.34,64.29,4.0,5.0
richwarrior,-29.2,2.34,0.0,3.0
DipAddicted,-34.14,5.95,2.0,8.0
TradingKingEric,-38.93,0.71,0.0,4.0
byers07,-60.86,12.9,3.0,5.0
stockbot1234,-105.88,4.6,9.0,15.0
rkatz,-190.81,29.51,2.0,16.0
