Truman2332,36.19,10.1,9.0,11.0
aiden1,4.47,7.14,1.0,0.0
LuckyZ,4.25,0.79,1.0,0.0
QuantumInvesting,4.25,0.76,1.0,0.0
stingersdestiny,4.25,2.0,1.0,0.0
thebigger1,1.67,1.89,1.0,0.0
5RingsPatsRule,-1.34,16.67,0.0,1.0
AdamsTheGuy,-4.25,3.03,0.0,1.0
bostonxtrader,-4.25,0.35,0.0,1.0
Bronco6911,-4.25,5.26,0.0,1.0
buff01,-4.25,1.82,0.0,1.0
LasVegas2018,-4.25,2.08,0.0,1.0
Raymo,-4.25,1.41,0.0,1.0
scientistdsl,-4.25,5.26,0.0,1.0
teambanana,-4.25,3.7,0.0,1.0
wavehog,-4.25,2.78,0.0,1.0
winningsss,-4.33,1.87,0.0,2.0
CriticalAnalyst,-5.42,20.0,1.0,2.0
Frauggy,-8.51,3.33,0.0,2.0
luckeee,-8.51,0.93,0.0,2.0
StockAlerts77,-8.51,0.5,0.0,2.0
horst80,-9.33,4.0,2.0,2.0
BloomerCricket,-12.76,1.32,0.0,3.0
SirJefferson,-12.76,5.0,0.0,3.0
BullishTradings,-16.5,0.26,0.0,1.0
BRNYC,-17.84,5.26,0.0,2.0
TradeSlinger,-42.55,11.36,0.0,10.0
constantlygreen,-46.8,4.07,0.0,11.0
Royalpicks,-62.79,5.59,0.0,9.0
Dman20200,-63.77,0.69,1.0,4.0
TradingKingEric,-82.52,0.89,0.0,5.0
simoncito,-190.01,12.17,0.0,23.0
