Myspec18,268.55,93.75,50.0,10.0
Trozilla,231.88,99.58,151.0,87.0
BigDreams2020,216.76,11.33,52.0,0.0
TRADE4RICHES,192.11,13.54,16.0,10.0
EstimatedProfit,163.52,100.0,39.0,31.0
ZenMaven,132.34,95.09,90.0,65.0
huskythrowaway123,126.4,55.36,17.0,14.0
equisaqui,106.13,75.95,42.0,18.0
TronaldDump69,103.85,35.82,19.0,5.0
SKIER8731,90.48,11.58,11.0,0.0
horst80,69.26,16.22,7.0,5.0
DumbPollock,66.42,79.49,19.0,12.0
fkgsa,64.59,40.38,13.0,8.0
HundredMillionPlusDotCom,63.95,10.23,9.0,0.0
ThePoodleofWallStreet,62.53,3.8,7.0,3.0
Slingshot,58.7,1.42,11.0,7.0
inshawup,55.01,64.29,7.0,2.0
SunnyStorm,41.63,21.43,8.0,1.0
TunicaKid,41.38,33.9,12.0,8.0
Dragonscale,39.73,61.9,22.0,17.0
gladIsoldsph,37.51,58.89,23.0,30.0
jonjamesp,36.81,23.81,4.0,1.0
OVMANO,36.28,6.25,5.0,0.0
StockMasterJaxon,35.33,5.26,3.0,0.0
kareen,33.41,26.92,5.0,2.0
RRabit,31.89,98.84,41.0,44.0
TayloredHart,31.84,63.16,9.0,3.0
ACInvestorBlog,29.06,2.58,8.0,5.0
TrickySparks,28.58,44.44,3.0,1.0
jhrzog301,28.02,37.5,15.0,6.0
TheGunSlinger,26.82,9.68,3.0,0.0
GeneAnt,26.37,87.5,16.0,5.0
jcardona321,25.67,38.46,3.0,2.0
MexicanBlackBird,24.43,42.31,7.0,4.0
SurfsUp86,23.95,30.23,12.0,1.0
Blkgold,23.43,28.57,4.0,4.0
WonFiniTy,22.99,5.88,5.0,2.0
Sea1177,22.75,40.0,4.0,0.0
guran,22.23,61.29,13.0,6.0
WallStreetBear,21.44,18.18,1.0,1.0
Rowie,21.41,26.47,7.0,2.0
golong411,20.93,12.5,5.0,0.0
SouthernItUp,20.8,8.16,3.0,1.0
neopane976,20.49,16.67,2.0,0.0
Richmundo415,20.19,66.67,5.0,1.0
Jusmakemoney,19.39,37.5,4.0,2.0
StockProGilb,18.57,6.98,3.0,3.0
elejosh,18.35,38.89,4.0,3.0
dirtfrog,17.8,9.09,2.0,1.0
ALLinCLEVELAND,17.6,26.39,9.0,10.0
YGLD,17.43,1.29,2.0,0.0
SyPTI,16.9,24.39,6.0,4.0
Bryan07,16.71,18.18,2.0,0.0
TheStockSinatra,16.6,19.57,8.0,10.0
Joecool89,16.49,100.0,10.0,6.0
rbaker10,16.24,8.16,3.0,1.0
aSineWave,15.94,52.09,53.0,59.0
ah013,15.63,58.33,4.0,3.0
Birddog69,14.98,38.89,3.0,4.0
thaduke,14.86,17.78,7.0,1.0
Neefa42,14.64,7.69,2.0,0.0
TheOrangutan,13.96,22.22,4.0,0.0
JStock1,13.23,100.0,9.0,6.0
trader1986a,13.21,53.33,7.0,1.0
StockPicksPro,12.77,20.0,5.0,0.0
