PumpkinStock,14.1,76.27,27.0,18.0
Lazio1982,4.18,8.26,7.0,2.0
babasake,3.82,45.45,3.0,2.0
youngsipper,2.36,2.94,1.0,0.0
ohg,2.11,3.03,1.0,0.0
OHG1,2.11,5.0,1.0,0.0
OphirGottlieb,1.98,1.33,3.0,0.0
SmartestMoney,1.43,1.5,2.0,2.0
SRSR,1.42,1.52,1.0,0.0
tony93,1.42,0.53,1.0,0.0
PittsburghTrader,1.06,0.44,1.0,0.0
newpoor,1.06,50.0,1.0,0.0
Doozio,0.66,0.22,1.0,0.0
LongTermValue123,0.61,1.25,1.0,0.0
quaintsow1,0.61,1.3,1.0,0.0
weburglar,-0.82,14.29,0.0,1.0
CLiZzY,-0.88,10.53,1.0,1.0
MartianMoneyHunter,-1.06,3.33,0.0,1.0
Helper,-1.46,0.26,0.0,1.0
techcrunch,-1.5,1.47,0.0,1.0
WiseAzz78,-2.35,41.3,11.0,8.0
BeCOYOS,-2.66,1.26,1.0,1.0
Chenghiskhan,-6.45,23.4,6.0,5.0
donversation,-9.04,96.23,19.0,32.0
