danielrobertson,18.89,0.74,6.0,0.0
TSV,8.31,29.55,6.0,7.0
EuropenUSBull,1.85,4.55,1.0,0.0
JustBenny,1.85,0.43,1.0,0.0
ern1in,1.84,1.82,2.0,0.0
POTUSofVIKING,1.53,16.67,3.0,0.0
ninanina65,1.44,9.09,1.0,0.0
ebensteez,1.21,1.14,1.0,0.0
dmalek,0.57,16.67,1.0,1.0
jpeee,0.11,14.29,1.0,1.0
bioguru33,-0.19,9.09,1.0,1.0
shamelessBear,-0.54,2.33,0.0,1.0
TenYear,-0.8,33.33,0.0,1.0
KashFloh,-1.06,1.67,0.0,1.0
Drew685,-2.0,28.57,1.0,1.0
frmaza,-3.15,1.14,0.0,1.0
csb043,-3.4,2.78,0.0,1.0
SandraBullish,-4.72,0.32,0.0,1.0
Orkay,-4.78,85.19,11.0,12.0
yidarmy,-4.94,2.12,0.0,4.0
fmcasado,-9.45,10.0,0.0,3.0
pumpndumphunter,-27.29,6.67,0.0,6.0
