BullWithWings,7.71,5.79,12.0,2.0
MonkeyBiznas,7.32,3.17,4.0,3.0
BadNewsBilly,7.29,4.67,9.0,3.0
sleekOptions,5.18,0.57,17.0,13.0
RandomThought,4.73,100.0,8.0,8.0
WolfofWeedSt,3.9,2.88,5.0,1.0
Aarong95,3.69,20.0,5.0,0.0
JoeWeatherly,3.11,30.77,4.0,0.0
Fmitty,2.54,0.78,3.0,0.0
Climber,2.44,2.54,3.0,4.0
TheKrakken,2.34,3.92,3.0,1.0
guygentile,2.26,1.73,3.0,0.0
anassonly,2.26,2.56,3.0,0.0
miracleboy,2.19,2.37,3.0,1.0
StockTrader234,1.76,2.84,4.0,2.0
Primigy,1.74,10.91,3.0,3.0
skramer1A,1.57,50.0,1.0,0.0
jmatkowsky,1.48,23.53,8.0,8.0
deafmutes,1.16,7.14,2.0,0.0
tickertutor,1.07,0.39,4.0,0.0
pjdebutler,0.96,40.0,2.0,0.0
TechTrader17,0.85,0.92,1.0,0.0
gianfinec,0.85,5.56,1.0,0.0
henry4867,0.85,0.26,1.0,0.0
audigang2,0.85,0.21,1.0,0.0
Code14,0.85,1.45,1.0,0.0
Vicepre,0.85,2.78,1.0,0.0
Nebuleon,0.85,6.67,1.0,0.0
pauleev,0.85,0.95,1.0,0.0
DolanDrumpf,0.85,0.69,1.0,0.0
lifethroughfisheye,0.85,1.85,1.0,0.0
onefisher,0.75,11.11,1.0,0.0
WhizCheck6,0.75,11.11,1.0,0.0
equisaqui,0.75,0.22,1.0,0.0
mechatronic86,0.75,1.39,1.0,0.0
YoungInsane,0.75,0.9,1.0,0.0
Beefeater605,0.74,5.71,1.0,1.0
BigMeatyClaws,0.66,0.61,1.0,0.0
HighLimit,0.66,1.32,1.0,1.0
v3tuz,0.6,3.17,3.0,9.0
Saitutti,0.58,2.37,6.0,2.0
mooniac,0.58,1.79,1.0,0.0
mpelle,0.58,1.63,1.0,1.0
VEEP,0.58,4.76,1.0,1.0
TFalcon,0.58,0.68,1.0,0.0
5BaggerTrades,0.53,4.26,2.0,0.0
roccoce,0.53,13.33,2.0,0.0
Yantalameo,0.53,2.5,1.0,0.0
lee305,0.44,1.2,1.0,0.0
KoalaBEARR,0.37,0.13,1.0,0.0
Sickboy138138,0.31,5.56,1.0,2.0
suschnauzer,0.27,1.35,1.0,0.0
tikibar51,0.27,16.67,1.0,0.0
hinduhamma,0.22,0.78,1.0,2.0
dalilama03,0.22,14.29,1.0,2.0
SalmanAziz,0.21,0.44,1.0,0.0
Oracleofny,0.21,1.75,1.0,0.0
RyanCig,0.21,2.22,1.0,0.0
