delsol9400,55.62,15.58,8.0,4.0
SongSong1,54.98,29.24,39.0,30.0
marcelausz,50.3,9.02,11.0,0.0
TT23,48.99,26.09,24.0,12.0
Stockman00,44.05,19.16,25.0,16.0
esrouter,37.22,1.95,5.0,1.0
SharpTrades,33.36,18.57,11.0,2.0
TronX1,32.9,24.53,9.0,4.0
badsir,31.62,100.0,17.0,3.0
simonsarris,31.1,100.0,29.0,4.0
BIGKG,29.5,1.29,7.0,2.0
volume88,25.83,35.14,10.0,3.0
CryptoCrockett,21.53,19.8,16.0,4.0
JonasPwrTrades,21.14,84.21,11.0,5.0
SuperWW,19.04,23.64,9.0,4.0
MonsterScalp,18.2,12.07,7.0,0.0
EricM93,17.2,26.67,4.0,0.0
applepie2014,17.11,19.05,4.0,0.0
trader365,17.08,3.05,2.0,2.0
sleekOptions,16.79,0.42,16.0,6.0
Squareman1,16.52,100.0,50.0,0.0
letsmakemoney1234,15.72,25.35,12.0,6.0
Montpbm,14.9,2.66,8.0,0.0
Ziggy11,14.21,32.56,11.0,3.0
BullYa,14.11,7.35,9.0,22.0
hinduhamma,13.73,1.04,4.0,0.0
chickenfeet32,13.55,97.22,23.0,12.0
WolfofWestbrook,13.37,72.73,13.0,3.0
Etradez,13.3,22.22,2.0,0.0
Giants2017,12.64,40.82,21.0,19.0
dannyboyyyy,12.21,6.29,10.0,1.0
vacha,11.87,4.19,7.0,0.0
Kabinc,11.76,21.74,4.0,1.0
JodyHighroller,11.38,50.0,1.0,0.0
AheadOfTheCharts,11.38,14.29,1.0,0.0
SultanTrades,11.38,33.33,1.0,0.0
AbuVikz,11.38,16.67,1.0,0.0
DomLuminous,11.38,0.4,1.0,0.0
BadBank,11.38,1.33,1.0,0.0
TRADINGSTAR,11.38,2.17,1.0,0.0
billsmafia,11.28,78.12,15.0,10.0
ramtek57,10.81,5.0,8.0,0.0
triniDaCop,10.63,1.91,3.0,0.0
coolkid11,9.72,60.0,6.0,0.0
BoldForecast,9.24,23.73,5.0,9.0
TraderQueen,8.24,15.0,3.0,0.0
protrader55,7.79,1.04,2.0,0.0
WallStreetBear,7.75,53.85,5.0,2.0
gettingpaidx2,7.63,10.0,2.0,0.0
Crbramhall,7.32,1.05,16.0,0.0
Makeopkogreatagain,7.32,7.25,8.0,2.0
playitbothways,7.09,5.41,2.0,0.0
DingleBerryGucci,7.09,16.67,2.0,0.0
MillionDollarTedDibiasi,7.09,8.7,2.0,0.0
BigJon98,7.04,10.81,4.0,0.0
ironwill21,6.85,2.06,5.0,1.0
valuetraderr,6.63,6.25,4.0,3.0
Johnerope976,6.61,100.0,3.0,0.0
RammsteinT,6.33,21.74,8.0,2.0
CriticalAnalyst,6.19,20.0,2.0,1.0
Matedor,5.72,18.45,12.0,7.0
JSears68,5.65,7.35,4.0,1.0
Furiosa,5.52,44.44,3.0,1.0
Sharpset,5.49,10.53,2.0,0.0
Alenstarl,5.47,17.2,14.0,13.0
ashs8888,5.41,1.8,2.0,0.0
mcducks,5.17,16.67,2.0,0.0
rds74zips,5.17,3.12,2.0,0.0
IOwnTheSky,5.12,27.12,11.0,5.0
RudyPicks13,5.09,6.38,3.0,0.0
TradingPigeon,4.97,100.0,4.0,0.0
oghowie,4.91,8.14,5.0,2.0
Cool31286,4.87,5.08,2.0,1.0
MissIndependent,4.83,55.06,32.0,17.0
Rafa2018,4.76,75.0,4.0,2.0
boomnboom,4.61,36.36,6.0,2.0
DM1111,4.5,3.57,1.0,0.0
Spartanofwallstreet24,4.44,1.88,3.0,0.0
Swingerz,4.19,15.91,3.0,4.0
