drugrunner,54.44,94.74,13.0,5.0
InsomniaLife,35.66,4.45,13.0,6.0
dirtygottleib,34.45,33.33,13.0,9.0
KellyMac,31.95,14.91,13.0,4.0
yuepingxiao,29.06,23.97,18.0,11.0
brooksautopart1,28.96,75.0,11.0,7.0
Arizonagirl22,26.94,60.0,3.0,0.0
joshtherealdeal,24.32,75.0,6.0,0.0
theLEGOdeadpool,22.25,1.06,1.0,0.0
OptionTradesBB,20.72,12.5,6.0,13.0
audigang2,19.14,14.95,42.0,29.0
Atwit4sure,17.24,100.0,5.0,0.0
macsfamous,14.62,100.0,8.0,4.0
Billionaireclubcollc,13.17,1.59,6.0,2.0
NorthernTrader12,12.56,100.0,6.0,5.0
Annz84,11.57,70.21,20.0,13.0
PapaSmurfVA,11.32,2.67,4.0,0.0
agdavbar,10.89,100.0,5.0,5.0
LBITRADER,10.4,44.9,16.0,6.0
cportermortgage,9.7,38.46,6.0,4.0
josellisinvestments,9.43,5.08,3.0,0.0
FXOutofcontrol,9.39,3.17,5.0,1.0
callsgirl,8.73,27.78,3.0,2.0
PaleoDude,8.61,100.0,7.0,4.0
sanketnagrecha,8.16,5.17,3.0,0.0
Torkilmoro,7.93,28.57,2.0,0.0
StockAlerts77,6.93,0.5,2.0,0.0
MrMufferson,6.93,100.0,2.0,0.0
Phoenixrise1,6.85,100.0,3.0,1.0
StonewallSolutions,6.72,5.17,3.0,0.0
Dutchman1977,6.46,100.0,2.0,0.0
SerialTrader72,6.14,0.14,3.0,0.0
rylopes,6.12,25.0,1.0,0.0
PunnyMoney,5.63,75.0,2.0,1.0
TruckMoney,5.29,3.33,1.0,0.0
soldout,4.79,47.06,5.0,3.0
daveofva,4.44,11.54,2.0,1.0
artguz,3.64,4.62,1.0,2.0
Tranquilo,3.57,18.75,3.0,0.0
sevenxs,3.46,0.19,1.0,0.0
IBBroke,3.46,33.33,1.0,0.0
TrimT,3.46,16.67,1.0,0.0
bra1loga,3.46,3.33,1.0,0.0
Coleman187,3.46,100.0,1.0,0.0
SharkMoneyinc,3.44,0.76,1.0,0.0
Funbucket,3.42,3.41,3.0,0.0
RaiHanPTG,2.47,1.11,1.0,0.0
Vesper007,2.25,50.0,1.0,0.0
CHARTECH,2.25,100.0,1.0,0.0
Ballykelly,2.06,100.0,1.0,0.0
bigballervegas1856,2.05,0.81,1.0,0.0
topstockalerts,2.05,0.09,1.0,0.0
BarterTrades,2.05,0.75,1.0,0.0
StockProGilb,2.05,0.65,1.0,0.0
ronaldcourson,1.4,3.85,1.0,0.0
Bullish4Stocks,1.4,7.69,1.0,0.0
Jewboy1985,1.24,2.7,1.0,1.0
Houndscent,1.05,50.0,1.0,0.0
Baraka73,0.95,16.67,1.0,0.0
SV1M,0.95,0.74,1.0,0.0
bx1holla,0.9,50.0,1.0,0.0
MudDogJack,0.89,6.06,1.0,1.0
Cardude1966,0.36,100.0,1.0,1.0
chromashadows,0.31,1.03,1.0,0.0
OVMANO,0.29,1.23,1.0,0.0
OvernightSwingKing,0.27,3.23,1.0,1.0
fredbull,0.27,4.76,1.0,1.0
dixonj,0.02,14.29,1.0,2.0
NoSHORTSallowed,-0.02,9.09,0.0,1.0
mbarelorenzo,-0.02,0.15,0.0,1.0
diamondtrading,-0.02,1.15,0.0,1.0
Slingshot,-0.03,0.09,0.0,2.0
H20oO,-0.05,2.38,0.0,3.0
awbarber24,-0.32,40.0,3.0,3.0
mickeyp,-0.41,12.5,2.0,1.0
inmytree,-0.53,9.52,1.0,1.0
FonsieTrader,-0.63,1.88,3.0,7.0
Abner2112,-0.67,100.0,0.0,1.0
onesixpack,-0.67,33.33,0.0,1.0
SnowBallinNoob,-0.8,0.83,0.0,1.0
bgmt,-1.16,0.58,0.0,1.0
8404FMF,-1.56,1.43,1.0,1.0
Jjzabawski,-1.58,22.22,1.0,1.0
wdon,-1.7,25.0,0.0,1.0
rickdiculous81789,-1.72,0.22,0.0,1.0
PennySlots,-1.8,5.26,0.0,1.0
Gerrie,-2.27,5.0,0.0,1.0
stockemup45,-2.47,0.83,0.0,1.0
kingpol86,-2.47,1.06,0.0,1.0
SkiJeep99,-2.47,2.04,0.0,1.0
kris90p,-2.47,3.12,0.0,1.0
tony93,-2.47,0.53,0.0,1.0
hayntrader808,-2.47,0.74,0.0,1.0
LINNA,-2.47,1.49,0.0,1.0
luv2rip,-2.47,0.3,0.0,1.0
chessmaster135,-2.47,3.57,0.0,1.0
Rmartinez2104,-3.18,11.11,0.0,1.0
stockcloud,-3.31,2.68,5.0,3.0
ChartWars,-4.93,2.02,0.0,2.0
advancedstocktrader,-4.93,1.08,0.0,2.0
TraderGOAT,-4.96,6.78,0.0,4.0
pietro23,-5.19,40.32,15.0,10.0
paponyboy,-5.73,100.0,8.0,7.0
mustachemcgee,-8.02,7.79,3.0,3.0
EdmTrader,-9.34,1.4,0.0,2.0
sange581,-9.34,3.23,0.0,2.0
StellarTrader,-12.33,11.9,0.0,5.0
Montpbm,-13.22,1.99,5.0,1.0
PigsGetFat,-20.87,13.33,2.0,2.0
Cantstandzya,-21.05,53.33,7.0,9.0
50kin24hours,-21.67,4.02,0.0,7.0
Teslaquila,-24.13,12.07,2.0,5.0
HowieG,-41.92,4.57,0.0,17.0
Bubbajoejack1,-45.14,69.0,40.0,29.0
AuntMarie,-98.63,8.04,29.0,14.0
DarnCasino,-117.57,9.22,7.0,6.0
