ayayron,2.88,1.52,1.0,0.0
stocksMania,2.88,0.26,1.0,0.0
stockwatch0000,1.12,20.0,1.0,0.0
ZackMorris,0.4,0.29,1.0,0.0
Etrex5,0.37,25.0,1.0,0.0
TradingKingEric,-0.1,0.18,0.0,1.0
StockAlerts77,-0.14,0.25,0.0,1.0
GoldenLu,-0.29,12.5,0.0,2.0
FonsieTrader,-1.43,0.19,0.0,1.0
NickDamz,-1.43,3.7,0.0,1.0
NumericaFibonacci,-1.43,1.1,0.0,1.0
pokerbreath,-1.43,3.85,0.0,1.0
bigballervegas1856,-1.47,0.81,0.0,1.0
Dman20200,-1.47,0.14,0.0,1.0
ObitoTrading,-1.47,0.88,0.0,1.0
TradeEight,-2.61,5.56,0.0,1.0
jsp4423,-2.86,0.6,0.0,2.0
steezysam,-3.22,20.0,0.0,1.0
Yaaz,-3.22,0.65,0.0,1.0
StockProGilb,-4.27,0.65,0.0,1.0
rhondamurray,-5.72,3.7,0.0,1.0
Guyco,-7.75,5.62,1.0,4.0
tommyjohn,-8.99,2.94,0.0,1.0
BullishTradings,-10.42,0.52,0.0,2.0
