TheCulpster,4.48,0.98,2.0,0.0
DeltaNinety,3.5,2.15,2.0,0.0
LiveTraders,1.75,1.12,1.0,0.0
ScalpMaster,1.75,1.19,1.0,0.0
TraderPaulo,1.75,1.02,1.0,0.0
sleekOptions,1.39,0.15,5.0,3.0
FTPguy,1.33,22.22,1.0,1.0
pd1target,0.68,3.3,4.0,2.0
ChanceTheScalper,0.26,1.39,2.0,0.0
Doozio,0.18,0.22,1.0,0.0
beartooth,0.08,0.5,1.0,0.0
unconstructed,-0.18,14.29,0.0,1.0
livestreet,-1.49,50.0,1.0,1.0
george4it,-1.51,5.56,0.0,1.0
Helper,-1.51,0.26,0.0,1.0
benjamin5778,-3.45,19.05,1.0,3.0
hboforever,-4.52,15.79,0.0,3.0
