Tiger74Trader,21.2,39.62,15.0,6.0
stealyogirl,6.53,3.39,5.0,1.0
CheWWY,3.04,7.14,2.0,3.0
morningrunning,2.96,10.0,2.0,1.0
rddr,2.74,14.29,3.0,0.0
SurfingSilver,2.56,3.57,1.0,0.0
timingtrader,1.59,2.78,1.0,0.0
jeffg3412,0.54,1.45,1.0,0.0
3xMaster,0.52,3.2,2.0,2.0
KingAegonS,0.42,4.67,1.0,4.0
IMUCdeadcatbounce,0.22,0.44,1.0,0.0
macmakaveli,0.04,6.25,1.0,0.0
shorty44444,-0.16,100.0,0.0,1.0
yidarmy,-0.22,0.53,0.0,1.0
Erpovia,-0.22,1.02,0.0,1.0
jon2jon,-0.43,6.25,0.0,2.0
BloodBathMcGrath,-0.43,8.33,0.0,2.0
eStockPicks,-0.59,0.33,0.0,1.0
vbcapital,-1.18,0.14,0.0,1.0
drladriere,-1.29,50.0,0.0,1.0
MeDream,-1.52,22.58,0.0,7.0
BoatDrinks11,-3.13,100.0,1.0,2.0
jeredcollins,-5.28,11.11,3.0,15.0
MovingTrader,-6.12,9.09,0.0,1.0
Chozen1,-11.08,2.79,1.0,4.0
Novice99,-13.92,93.33,2.0,12.0
