dayplayer,13.62,34.55,16.0,3.0
ShawnATL,12.14,88.89,26.0,22.0
meistermell,9.96,46.15,10.0,2.0
Shadowplay,5.24,7.69,5.0,0.0
BearCrusher,4.38,4.0,3.0,0.0
raylin,3.16,13.04,3.0,0.0
LoganFive,2.27,20.0,3.0,0.0
BioRich,2.13,16.0,3.0,1.0
healthcareguru,1.76,4.81,4.0,1.0
robobull,1.16,8.33,1.0,0.0
jsinner,1.16,4.35,1.0,0.0
Patience17,1.02,7.14,1.0,0.0
yoyohmm,0.95,7.27,3.0,1.0
Billionaireclubcollc,0.69,0.2,1.0,0.0
crtlabz,0.64,21.9,18.0,12.0
GREENWIDOW,0.35,20.0,1.0,0.0
RolphTheGreenPortfolio,0.0,26.67,2.0,2.0
saab93boi,-0.17,9.09,0.0,1.0
sal61,-0.47,2.56,0.0,1.0
Bully310,-0.53,0.46,0.0,1.0
thejeffster,-1.36,1.92,0.0,1.0
King1006,-1.41,5.88,0.0,1.0
