Rottieluvr,33.49,2.73,3.0,0.0
itsallaboutheoptions,12.11,0.69,4.0,1.0
MiguelWins,11.34,3.45,2.0,0.0
WiltTradeberlain,11.16,6.25,1.0,0.0
SDJB,3.24,2.94,3.0,0.0
lexrexTrader,1.15,16.67,1.0,0.0
tr0llz,0.86,10.71,2.0,1.0
ktoectbkto,0.28,16.67,1.0,0.0
LiveTradePro,0.11,0.15,1.0,0.0
InvestmentResearch,-0.06,0.22,0.0,1.0
DominantInvestorsApp,-0.08,0.48,0.0,1.0
HoffmanCapital,-0.08,6.25,0.0,1.0
corruptmarket,-0.18,2.44,0.0,1.0
HoLeeChow,-0.28,50.0,0.0,1.0
Yaz777,-0.6,35.29,3.0,3.0
BrotherBill01,-1.54,25.0,0.0,2.0
tony93,-3.8,0.53,0.0,1.0
