GordonGekko87,4.91,13.33,2.0,0.0
WarrenPuffett,4.35,1.54,2.0,0.0
MonkeyBiznas,3.2,1.81,3.0,1.0
Heisenberg8,0.7,2.63,1.0,0.0
eStockPicks,0.06,1.0,1.0,2.0
