taguru,,2019-02-15 13:05:00,36.596,BTI Brit Amer Tobacco BTI 3633 soars 7 and reaches a 3month high tickeroncomeventid614390
risenhoover,,2019-02-15 12:40:00,36.671,BTI British American Tobacco plc files form 6K httpsfinteliosusbti
InsiderForms,,2019-02-15 10:10:00,36.71,SMITH MOORE COhas filed Form 13F for Q4 2018Opened NEW positions in ALL AVNW BKH MUI BTI AVGO CI ED FEN FNV GNTX ICUI VKQ
Ancient_Warrior,,2019-02-15 09:56:00,36.617,SGMO PRT hurying my bottom line this morning Others ok BTI F VSTM KL short
