jwallingf,,2019-02-15 15:38:00,2.875,CPG CPGCA Decent move going into the close on good volume Happy days are here again
jwallingf,,2019-02-15 15:25:00,2.862,CPG Yes Geggs1 the only problem is that bulls wind up in the slaughterhouse Strong like ox maybe
Geggs1,,2019-02-15 14:32:00,2.88,CPG CPG is strong like Bull
jwallingf,,2019-02-15 14:10:00,2.86,CPG CPGCA Decent volume for a Friday with the price up NCIB helping Generals warming up to the turnaround story
jwallingf,,2019-02-15 13:53:00,2.86,CPG SU CNQ HSECA Cdn majors providing some decent yields SU 392 CNQ 378 HSE 324 Husky isnt joining the party
jwallingf,,2019-02-15 13:39:00,2.86,CPG WTI rally certainly helping MikeDedmonton Each 1C50 in CF so 5C250 million more Supply being revised downward due to SA cuts
jwallingf,,2019-02-15 13:35:00,2.85,CPG CPGCA soupman according to stocktacom theres major resistance at 310 C421 support at 52wk low
MikeDedmonton,,2019-02-15 13:32:00,2.85,CPG Todays oil price 14 B in free cash flow in 2019
bonetrail,,2019-02-15 12:25:00,2.865,CPG 55 oil and 2 and change I cant and wont break 3 GL everyone this weekendLot of gaslighting on here Buying back their own shares
soupman,,2019-02-15 12:08:00,2.861,CPG We need to get over these short term moving averages and breakout way over 3 come on CPG buy up these shares
