fla,,2019-05-24 15:17:00,20.718,TUP filed SEC form 4 Insider GOINGS E V Sold 883 of Common Stock at price 2154 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 15:09:00,20.7,TUP filed SEC form 4 Insider SZOSTAK M ANNE Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 15:03:00,20.678,TUP filed SEC form 4 Insider ROCHE JOYCE M Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 14:59:00,20.672,TUP filed SEC form 4 Insider RILEY RICHARD T Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 14:55:00,20.651,TUP filed SEC form 4 Insider PARKER DAVID R Bought 2360 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 14:48:00,20.666,TUP filed SEC form 4 Insider OLeary Christopher D Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 14:44:00,20.66,TUP filed SEC form 4 Insider Monteiro de Castro Antonio Sold 1344 of Common Stock at price 2154 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 14:39:00,20.66,TUP filed SEC form 4 Insider MARTINEZ ANGEL R Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
fla,,2019-05-24 14:34:00,20.689,TUP filed SEC form 4 Insider CROFTON MEG Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
cctranscripts,,2019-05-24 14:31:00,20.688,Tupperware Corporation director just picked up 6036 shares conferencecalltranscriptso TUP
fla,,2019-05-24 14:29:00,20.68,TUP filed SEC form 4 Insider CLONINGER KRISS III Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
cctranscripts,,2019-05-24 14:23:00,20.68,Tupperware Corporation director just picked up 6036 shares conferencecalltranscriptso TUP
fla,,2019-05-24 14:22:00,20.68,TUP filed SEC form 4 Insider CAMERON SUSAN M Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
cctranscripts,,2019-05-24 14:21:00,20.675,Tupperware Corporation director just picked up 6036 shares conferencecalltranscriptso TUP
fla,,2019-05-24 14:20:00,20.68,TUP filed SEC form 4 Insider BERTINI CATHERINE ANN Bought 6036 of Common Stock at price 0 on 20190522 secgovArchivesedgardata
